ts,cohort,class,observed_rate_kbit,d_acc_ms,slack_s1,slack_s2,slack_s3,chosen_site,changed,apply_latency_ms,expectant,resp_bytes_est,resp_bytes_src,resp_bytes_n,slack_const_s1,slack_const_s2,slack_const_s3,chosen_site_const,slack_bytesonly_s1,slack_bytesonly_s2,slack_bytesonly_s3,chosen_site_bytesonly,slack_fconly_s1,slack_fconly_s2,slack_fconly_s3,chosen_site_fconly,obs_update_ms,backlog_bytes,feasible_set,subset_cluster,feasible_set_const,feasible_set_bytesonly,feasible_set_fconly,unit_rate_rps,l_eff_s1,l_eff_s2,l_eff_s3,cap_ok_s1,cap_ok_s2,cap_ok_s3,blocked_by,cap_blocked_sites
1786349925.990,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior,0,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,0.109,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786349925.990,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior,0,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,0.109,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786349926.992,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior_fill,49,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,2.453,0,S3,site_s3,S3,S3,S3,12.0,0.0,0.0,3.3,1,1,1,,
1786349926.992,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior_fill,71,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,2.453,0,S3,site_s3,S3,S3,S3,17.5,0.0,0.0,20.8,1,1,1,,
1786349926.992,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior_fill,95,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,2.453,0,S3,site_s3,S3,S3,S3,23.0,0.0,0.0,24.9,1,1,1,,
1786349926.992,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior_fill,49,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,2.453,0,S3,site_s3,S3,S3,S3,12.5,0.0,0.0,28.4,1,1,1,,
1786349926.992,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior_fill,71,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,2.453,0,S3,site_s3,S3,S3,S3,18.0,0.0,0.0,46.4,1,1,1,,
1786349926.992,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior_fill,95,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,2.453,0,S3,site_s3,S3,S3,S3,24.5,0.0,0.0,50.8,1,1,1,,
1786349927.998,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior_fill,232,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,7.556,0,S3,site_s3,S3,S3,S3,58.0,0.0,0.0,16.1,1,1,1,,
1786349927.998,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior_fill,352,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,7.556,0,S3,site_s3,S3,S3,S3,88.0,0.0,0.0,104.1,1,1,1,,
1786349927.998,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior_fill,468,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,7.556,0,S3,site_s3,S3,S3,S3,117.0,0.0,0.0,124.9,1,1,1,,
1786349927.998,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior_fill,232,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,7.556,0,S3,site_s3,S3,S3,S3,58.0,0.0,0.0,141.1,1,1,1,,
1786349927.998,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior_fill,352,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,7.556,0,S3,site_s3,S3,S3,S3,88.0,0.0,0.0,229.1,1,1,1,,
1786349927.998,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior_fill,468,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,7.556,0,S3,site_s3,S3,S3,S3,117.0,0.0,0.0,249.9,1,1,1,,
1786349928.997,c1,reserve,,0.0,26.34,13.67,3.5,S3,0,,0,36.0,obs,350,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.5,S3,7.186,0,S3,site_s3,S3,S3,S3,88.0,0.0,0.0,24.5,1,1,1,,
1786349928.997,c1,search,,0.0,31.1,20.71,10.16,S3,0,,0,4474.0,obs,533,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.16,S3,7.186,0,S3,site_s3,S3,S3,S3,133.0,0.0,0.0,157.5,1,1,1,,
1786349928.997,c1,recommend,,0.0,26.76,14.03,3.76,S3,0,,0,200.0,obs,708,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.76,S3,7.186,0,S3,site_s3,S3,S3,S3,177.0,0.0,0.0,189.0,1,1,1,,
1786349928.997,c2,reserve,,0.0,26.34,13.67,3.5,S3,0,,0,36.0,obs,350,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.5,S3,7.186,0,S3,site_s3,S3,S3,S3,87.0,0.0,0.0,213.2,1,1,1,,
1786349928.997,c2,search,,0.0,31.1,20.71,10.16,S3,0,,0,4474.0,obs,533,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.16,S3,7.186,0,S3,site_s3,S3,S3,S3,132.5,0.0,0.0,345.7,1,1,1,,
1786349928.997,c2,recommend,,0.0,26.76,14.03,3.76,S3,0,,0,200.0,obs,708,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.76,S3,7.186,0,S3,site_s3,S3,S3,S3,177.0,0.0,0.0,377.2,1,1,1,,
1786349929.997,c1,reserve,,0.0,26.34,13.67,3.86,S3,0,,0,36.0,obs,348,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.86,S3,7.82,0,S3,site_s3,S3,S3,S3,87.0,0.0,0.0,24.2,1,1,1,,
1786349929.997,c1,search,,0.0,31.1,20.71,10.52,S3,0,,0,4474.0,obs,521,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.52,S3,7.82,0,S3,site_s3,S3,S3,S3,130.5,0.0,0.0,154.7,1,1,1,,
1786349929.997,c1,recommend,,0.0,26.76,14.03,3.82,S3,0,,0,200.0,obs,688,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.82,S3,7.82,0,S3,site_s3,S3,S3,S3,172.0,0.0,0.0,185.3,1,1,1,,
1786349929.997,c2,reserve,,0.0,26.34,13.67,3.86,S3,0,,0,36.0,obs,348,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.86,S3,7.82,0,S3,site_s3,S3,S3,S3,87.0,0.0,0.0,209.5,1,1,1,,
1786349929.997,c2,search,,0.0,31.1,20.71,10.52,S3,0,,0,4474.0,obs,521,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.52,S3,7.82,0,S3,site_s3,S3,S3,S3,130.0,0.0,0.0,339.5,1,1,1,,
1786349929.997,c2,recommend,,0.0,26.76,14.03,3.82,S3,0,,0,200.0,obs,688,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.82,S3,7.82,0,S3,site_s3,S3,S3,S3,172.0,0.0,0.0,370.1,1,1,1,,
1786349930.998,c1,reserve,,0.0,26.34,13.67,3.79,S3,0,,0,36.0,obs,350,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.79,S3,7.56,0,S3,site_s3,S3,S3,S3,87.5,0.0,0.0,24.3,1,1,1,,
1786349930.998,c1,search,,0.0,31.1,20.71,10.75,S3,0,,0,4474.0,obs,517,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.75,S3,7.56,0,S3,site_s3,S3,S3,S3,129.0,0.0,0.0,153.3,1,1,1,,
1786349930.998,c1,recommend,,0.0,26.76,14.03,3.8,S3,0,,0,200.0,obs,691,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.8,S3,7.56,0,S3,site_s3,S3,S3,S3,172.5,0.0,0.0,184.0,1,1,1,,
1786349930.998,c2,reserve,,0.0,26.34,13.67,3.79,S3,0,,0,36.0,obs,350,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.79,S3,7.56,0,S3,site_s3,S3,S3,S3,87.5,0.0,0.0,208.4,1,1,1,,
1786349930.998,c2,search,,0.0,31.1,20.71,10.75,S3,0,,0,4474.0,obs,517,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.75,S3,7.56,0,S3,site_s3,S3,S3,S3,129.5,0.0,0.0,337.9,1,1,1,,
1786349930.998,c2,recommend,,0.0,26.76,14.03,3.8,S3,0,,0,200.0,obs,691,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.8,S3,7.56,0,S3,site_s3,S3,S3,S3,173.0,0.0,0.0,368.6,1,1,1,,
1786349931.998,c1,reserve,,0.0,26.34,13.67,3.87,S3,0,,0,36.0,obs,346,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.87,S3,7.479,0,S3,site_s3,S3,S3,S3,86.5,0.0,0.0,24.0,1,1,1,,
1786349931.998,c1,search,,0.0,31.1,20.71,10.74,S3,0,,0,4474.0,obs,519,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.74,S3,7.479,0,S3,site_s3,S3,S3,S3,130.0,0.0,0.0,154.0,1,1,1,,
1786349931.998,c1,recommend,,0.0,26.76,14.03,3.76,S3,0,,0,200.0,obs,697,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.76,S3,7.479,0,S3,site_s3,S3,S3,S3,174.0,0.0,0.0,185.0,1,1,1,,
1786349931.998,c2,reserve,,0.0,26.34,13.67,3.87,S3,0,,0,36.0,obs,346,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.87,S3,7.479,0,S3,site_s3,S3,S3,S3,86.5,0.0,0.0,209.1,1,1,1,,
1786349931.998,c2,search,,0.0,31.1,20.71,10.74,S3,0,,0,4474.0,obs,519,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.74,S3,7.479,0,S3,site_s3,S3,S3,S3,129.5,0.0,0.0,338.6,1,1,1,,
1786349931.998,c2,recommend,,0.0,26.76,14.03,3.76,S3,0,,0,200.0,obs,697,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.76,S3,7.479,0,S3,site_s3,S3,S3,S3,174.5,0.0,0.0,369.6,1,1,1,,
1786349932.998,c1,reserve,,0.0,26.34,13.67,4.02,S3,0,,0,36.0,obs,344,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,4.02,S3,7.706,0,S3,site_s3,S3,S3,S3,86.0,0.0,0.0,23.9,1,1,1,,
1786349932.998,c1,search,,0.0,31.1,20.71,10.83,S3,0,,0,4474.0,obs,520,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.83,S3,7.706,0,S3,site_s3,S3,S3,S3,130.0,0.0,0.0,153.9,1,1,1,,
1786349932.998,c1,recommend,,0.0,26.76,14.03,3.8,S3,0,,0,200.0,obs,698,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.8,S3,7.706,0,S3,site_s3,S3,S3,S3,174.5,0.0,0.0,185.0,1,1,1,,
1786349932.998,c2,reserve,,0.0,26.34,13.67,4.02,S3,0,,0,36.0,obs,344,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,4.02,S3,7.706,0,S3,site_s3,S3,S3,S3,86.0,0.0,0.0,208.9,1,1,1,,
1786349932.998,c2,search,,0.0,31.1,20.71,10.83,S3,0,,0,4474.0,obs,520,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.83,S3,7.706,0,S3,site_s3,S3,S3,S3,130.0,0.0,0.0,338.9,1,1,1,,
1786349932.998,c2,recommend,,0.0,26.76,14.03,3.8,S3,0,,0,200.0,obs,698,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.8,S3,7.706,0,S3,site_s3,S3,S3,S3,174.5,0.0,0.0,369.9,1,1,1,,
1786349933.998,c1,reserve,,0.0,26.34,13.67,3.93,S3,0,,0,36.0,obs,348,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.93,S3,7.549,0,S3,site_s3,S3,S3,S3,87.0,0.0,0.0,24.2,1,1,1,,
1786349933.998,c1,search,,0.0,31.1,20.71,10.69,S3,0,,0,4474.0,obs,522,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.69,S3,7.549,0,S3,site_s3,S3,S3,S3,130.5,0.0,0.0,154.7,1,1,1,,
1786349933.998,c1,recommend,,0.0,26.76,14.03,3.85,S3,0,,0,200.0,obs,692,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.85,S3,7.549,0,S3,site_s3,S3,S3,S3,173.0,0.0,0.0,185.5,1,1,1,,
1786349933.998,c2,reserve,,0.0,26.34,13.67,3.93,S3,0,,0,36.0,obs,348,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.93,S3,7.549,0,S3,site_s3,S3,S3,S3,87.0,0.0,0.0,209.7,1,1,1,,
1786349933.998,c2,search,,0.0,31.1,20.71,10.69,S3,0,,0,4474.0,obs,522,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.69,S3,7.549,0,S3,site_s3,S3,S3,S3,130.5,0.0,0.0,340.2,1,1,1,,
1786349933.998,c2,recommend,,0.0,26.76,14.03,3.85,S3,0,,0,200.0,obs,692,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.85,S3,7.549,0,S3,site_s3,S3,S3,S3,173.0,0.0,0.0,371.0,1,1,1,,
1786349934.998,c1,reserve,,0.0,26.34,13.67,3.89,S3,0,,0,36.0,obs,350,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.89,S3,7.69,0,S3,site_s3,S3,S3,S3,87.5,0.0,0.0,24.3,1,1,1,,
1786349934.998,c1,search,,0.0,31.1,20.71,10.66,S3,0,,0,4474.0,obs,520,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.66,S3,7.69,0,S3,site_s3,S3,S3,S3,130.0,0.0,0.0,154.3,1,1,1,,
1786349934.998,c1,recommend,,0.0,26.76,14.03,3.83,S3,0,,0,200.0,obs,692,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.83,S3,7.69,0,S3,site_s3,S3,S3,S3,173.0,0.0,0.0,185.1,1,1,1,,
1786349934.998,c2,reserve,,0.0,26.34,13.67,3.89,S3,0,,0,36.0,obs,350,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.89,S3,7.69,0,S3,site_s3,S3,S3,S3,87.5,0.0,0.0,209.4,1,1,1,,
1786349934.998,c2,search,,0.0,31.1,20.71,10.66,S3,0,,0,4474.0,obs,520,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.66,S3,7.69,0,S3,site_s3,S3,S3,S3,130.0,0.0,0.0,339.4,1,1,1,,
1786349934.998,c2,recommend,,0.0,26.76,14.03,3.83,S3,0,,0,200.0,obs,692,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.83,S3,7.69,0,S3,site_s3,S3,S3,S3,173.0,0.0,0.0,370.2,1,1,1,,
1786349935.998,c1,reserve,,0.0,26.34,13.67,3.96,S3,0,,0,36.0,obs,350,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.96,S3,7.573,0,S3,site_s3,S3,S3,S3,87.5,0.0,0.0,24.3,1,1,1,,
1786349935.998,c1,search,,0.0,31.1,20.71,10.64,S3,0,,0,4474.0,obs,518,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.64,S3,7.573,0,S3,site_s3,S3,S3,S3,129.5,0.0,0.0,153.8,1,1,1,,
1786349935.998,c1,recommend,,0.0,26.76,14.03,3.78,S3,0,,0,200.0,obs,696,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.78,S3,7.573,0,S3,site_s3,S3,S3,S3,174.0,0.0,0.0,184.8,1,1,1,,
1786349935.998,c2,reserve,,0.0,26.34,13.67,3.96,S3,0,,0,36.0,obs,350,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.96,S3,7.573,0,S3,site_s3,S3,S3,S3,87.5,0.0,0.0,209.1,1,1,1,,
1786349935.998,c2,search,,0.0,31.1,20.71,10.64,S3,0,,0,4474.0,obs,518,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.64,S3,7.573,0,S3,site_s3,S3,S3,S3,129.5,0.0,0.0,338.6,1,1,1,,
1786349935.998,c2,recommend,,0.0,26.76,14.03,3.78,S3,0,,0,200.0,obs,696,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.78,S3,7.573,0,S3,site_s3,S3,S3,S3,174.0,0.0,0.0,369.6,1,1,1,,
1786349936.997,c1,reserve,,0.0,26.34,13.67,3.92,S3,0,,0,36.0,obs,344,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.92,S3,7.341,0,S3,site_s3,S3,S3,S3,86.0,0.0,0.0,23.9,1,1,1,,
1786349936.997,c1,search,,0.0,31.1,20.71,10.69,S3,0,,0,4474.0,obs,522,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.69,S3,7.341,0,S3,site_s3,S3,S3,S3,130.5,0.0,0.0,154.4,1,1,1,,
1786349936.997,c1,recommend,,0.0,26.76,14.03,3.86,S3,0,,0,200.0,obs,700,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.86,S3,7.341,0,S3,site_s3,S3,S3,S3,175.0,0.0,0.0,185.6,1,1,1,,
1786349936.997,c2,reserve,,0.0,26.34,13.67,3.92,S3,0,,0,36.0,obs,344,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.92,S3,7.341,0,S3,site_s3,S3,S3,S3,86.0,0.0,0.0,209.5,1,1,1,,
1786349936.997,c2,search,,0.0,31.1,20.71,10.69,S3,0,,0,4474.0,obs,522,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.69,S3,7.341,0,S3,site_s3,S3,S3,S3,130.5,0.0,0.0,340.0,1,1,1,,
1786349936.997,c2,recommend,,0.0,26.76,14.03,3.86,S3,0,,0,200.0,obs,700,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.86,S3,7.341,0,S3,site_s3,S3,S3,S3,175.0,0.0,0.0,371.1,1,1,1,,
1786349937.997,c1,reserve,,0.0,26.34,13.67,3.76,S3,0,,0,36.0,obs,344,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.76,S3,7.285,0,S3,site_s3,S3,S3,S3,86.0,0.0,0.0,23.9,1,1,1,,
1786349937.997,c1,search,,0.0,31.1,20.71,10.62,S3,0,,0,4474.0,obs,525,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.62,S3,7.285,0,S3,site_s3,S3,S3,S3,131.0,0.0,0.0,154.9,1,1,1,,
1786349937.997,c1,recommend,,0.0,26.76,14.03,3.82,S3,0,,0,200.0,obs,697,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.82,S3,7.285,0,S3,site_s3,S3,S3,S3,174.0,0.0,0.0,185.9,1,1,1,,
1786349937.997,c2,reserve,,0.0,26.34,13.67,3.76,S3,0,,0,36.0,obs,344,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.76,S3,7.285,0,S3,site_s3,S3,S3,S3,86.0,0.0,0.0,209.8,1,1,1,,
