ts,cohort,class,observed_rate_kbit,d_acc_ms,slack_s1,slack_s2,slack_s3,chosen_site,changed,apply_latency_ms,expectant,resp_bytes_est,resp_bytes_src,resp_bytes_n,slack_const_s1,slack_const_s2,slack_const_s3,chosen_site_const,slack_bytesonly_s1,slack_bytesonly_s2,slack_bytesonly_s3,chosen_site_bytesonly,slack_fconly_s1,slack_fconly_s2,slack_fconly_s3,chosen_site_fconly,obs_update_ms,backlog_bytes,feasible_set,subset_cluster,feasible_set_const,feasible_set_bytesonly,feasible_set_fconly,unit_rate_rps,l_eff_s1,l_eff_s2,l_eff_s3,cap_ok_s1,cap_ok_s2,cap_ok_s3,blocked_by,cap_blocked_sites
1786352532.077,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior,0,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,0.103,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786352532.077,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior,0,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,0.103,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786352532.077,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior,0,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,0.103,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786352532.077,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior,0,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,0.103,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786352533.077,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior,0,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,0.103,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786352533.077,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior,0,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,0.103,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786352533.077,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior,0,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,0.103,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786352533.077,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior,0,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,0.103,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786352533.077,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior,0,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,0.103,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786352533.077,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior,0,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,0.103,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786352534.080,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior_fill,64,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,3.803,0,S3,site_s3,S3,S3,S3,16.0,0.0,0.0,4.4,1,1,1,,
1786352534.080,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior_fill,100,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,3.803,0,S3,site_s3,S3,S3,S3,24.5,0.0,0.0,28.9,1,1,1,,
1786352534.080,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior_fill,135,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,3.803,0,S3,site_s3,S3,S3,S3,33.0,0.0,0.0,34.8,1,1,1,,
1786352534.080,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior_fill,64,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,3.803,0,S3,site_s3,S3,S3,S3,16.0,0.0,0.0,39.3,1,1,1,,
1786352534.080,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior_fill,100,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,3.803,0,S3,site_s3,S3,S3,S3,25.5,0.0,0.0,64.8,1,1,1,,
1786352534.080,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior_fill,135,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,3.803,0,S3,site_s3,S3,S3,S3,34.5,0.0,0.0,70.9,1,1,1,,
1786352535.092,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior_fill,396,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,15.36,0,S3,site_s3,S3,S3,S3,99.0,0.0,0.0,27.5,1,1,1,,
1786352535.092,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior_fill,590,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,15.36,0,S3,site_s3,S3,S3,S3,147.5,0.0,0.0,175.0,1,1,1,,
1786352535.092,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior_fill,789,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,15.36,0,S3,site_s3,S3,S3,S3,197.0,0.0,0.0,210.1,1,1,1,,
1786352535.092,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior_fill,396,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,15.36,0,S3,site_s3,S3,S3,S3,99.0,0.0,0.0,237.6,1,1,1,,
1786352535.092,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior_fill,590,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,15.36,0,S3,site_s3,S3,S3,S3,147.5,0.0,0.0,385.1,1,1,1,,
1786352535.092,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior_fill,789,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,15.36,0,S3,site_s3,S3,S3,S3,197.5,0.0,0.0,420.3,1,1,1,,
1786352536.092,c1,reserve,,0.0,26.34,13.67,0.21,S3,0,,0,36.0,obs,607,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,0.21,S3,15.152,0,S3,site_s3,S3,S3,S3,151.5,0.0,0.0,42.1,1,1,1,,
1786352536.092,c1,search,,0.0,31.1,20.71,3.51,S3,0,,0,4474.0,obs,919,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,3.51,S3,15.152,0,S3,site_s3,S3,S3,S3,230.5,0.0,0.0,272.6,1,1,1,,
1786352536.092,c1,recommend,,0.0,26.76,14.03,1.54,S3,0,,0,200.0,obs,1222,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,1.54,S3,15.152,0,S3,site_s3,S3,S3,S3,306.0,0.0,0.0,327.1,1,1,1,,
1786352536.092,c2,reserve,,0.0,26.34,13.67,0.21,S3,0,,0,36.0,obs,607,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,0.21,S3,15.152,0,S3,site_s3,S3,S3,S3,152.0,0.0,0.0,369.3,1,1,1,,
1786352536.092,c2,search,,0.0,31.1,20.71,3.51,S3,0,,0,4474.0,obs,919,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,3.51,S3,15.152,0,S3,site_s3,S3,S3,S3,229.0,0.0,0.0,598.3,1,1,1,,
1786352536.092,c2,recommend,,0.0,26.76,14.03,1.54,S3,0,,0,200.0,obs,1222,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,1.54,S3,15.152,0,S3,site_s3,S3,S3,S3,305.0,0.0,0.0,652.6,1,1,1,,
1786352537.091,c1,reserve,,0.0,26.34,13.67,1.64,S3,0,,0,36.0,obs,592,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.64,S3,15.169,0,S3,site_s3,S3,S3,S3,148.0,0.0,0.0,41.1,1,1,1,,
1786352537.091,c1,search,,0.0,31.1,20.71,5.66,S3,0,,0,4474.0,obs,892,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,5.66,S3,15.169,0,S3,site_s3,S3,S3,S3,223.0,0.0,0.0,264.1,1,1,1,,
1786352537.091,c1,recommend,,0.0,26.76,14.03,2.24,S3,0,,0,200.0,obs,1196,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.24,S3,15.169,0,S3,site_s3,S3,S3,S3,299.0,0.0,0.0,317.4,1,1,1,,
1786352537.091,c2,reserve,,0.0,26.34,13.67,1.64,S3,0,,0,36.0,obs,592,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.64,S3,15.169,0,S3,site_s3,S3,S3,S3,148.0,0.0,0.0,358.5,1,1,1,,
1786352537.091,c2,search,,0.0,31.1,20.71,5.66,S3,0,,0,4474.0,obs,892,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,5.66,S3,15.169,0,S3,site_s3,S3,S3,S3,223.0,0.0,0.0,581.5,1,1,1,,
1786352537.091,c2,recommend,,0.0,26.76,14.03,2.24,S3,0,,0,200.0,obs,1196,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.24,S3,15.169,0,S3,site_s3,S3,S3,S3,299.0,0.0,0.0,634.7,1,1,1,,
1786352538.092,c1,reserve,,0.0,26.34,13.67,1.16,S3,0,,0,36.0,obs,598,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.16,S3,15.37,0,S3,site_s3,S3,S3,S3,149.5,0.0,0.0,41.6,1,1,1,,
1786352538.092,c1,search,,0.0,31.1,20.71,4.86,S3,0,,0,4474.0,obs,891,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,4.86,S3,15.37,0,S3,site_s3,S3,S3,S3,222.5,0.0,0.0,264.1,1,1,1,,
1786352538.092,c1,recommend,,0.0,26.76,14.03,1.63,S3,0,,0,200.0,obs,1190,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,1.63,S3,15.37,0,S3,site_s3,S3,S3,S3,297.5,0.0,0.0,317.0,1,1,1,,
1786352538.092,c2,reserve,,0.0,26.34,13.67,1.16,S3,0,,0,36.0,obs,598,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.16,S3,15.37,0,S3,site_s3,S3,S3,S3,149.5,0.0,0.0,358.6,1,1,1,,
1786352538.092,c2,search,,0.0,31.1,20.71,4.86,S3,0,,0,4474.0,obs,891,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,4.86,S3,15.37,0,S3,site_s3,S3,S3,S3,223.0,0.0,0.0,581.6,1,1,1,,
1786352538.092,c2,recommend,,0.0,26.76,14.03,1.63,S3,0,,0,200.0,obs,1190,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,1.63,S3,15.37,0,S3,site_s3,S3,S3,S3,297.5,0.0,0.0,634.5,1,1,1,,
1786352539.092,c1,reserve,,0.0,26.34,13.67,1.76,S3,0,,0,36.0,obs,593,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.76,S3,15.487,0,S3,site_s3,S3,S3,S3,148.0,0.0,0.0,41.1,1,1,1,,
1786352539.092,c1,search,,0.0,31.1,20.71,5.83,S3,0,,0,4474.0,obs,894,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,5.83,S3,15.487,0,S3,site_s3,S3,S3,S3,223.0,0.0,0.0,264.1,1,1,1,,
1786352539.092,c1,recommend,,0.0,26.76,14.03,2.14,S3,0,,0,200.0,obs,1197,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.14,S3,15.487,0,S3,site_s3,S3,S3,S3,299.5,0.0,0.0,317.5,1,1,1,,
1786352539.092,c2,reserve,,0.0,26.34,13.67,1.76,S3,0,,0,36.0,obs,593,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.76,S3,15.487,0,S3,site_s3,S3,S3,S3,148.5,0.0,0.0,358.7,1,1,1,,
1786352539.092,c2,search,,0.0,31.1,20.71,5.83,S3,0,,0,4474.0,obs,894,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,5.83,S3,15.487,0,S3,site_s3,S3,S3,S3,223.5,0.0,0.0,582.2,1,1,1,,
1786352539.092,c2,recommend,,0.0,26.76,14.03,2.14,S3,0,,0,200.0,obs,1197,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.14,S3,15.487,0,S3,site_s3,S3,S3,S3,299.0,0.0,0.0,635.5,1,1,1,,
1786352540.092,c1,reserve,,0.0,26.34,13.67,1.75,S3,0,,0,36.0,obs,600,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.75,S3,15.52,0,S3,site_s3,S3,S3,S3,150.0,0.0,0.0,41.7,1,1,1,,
1786352540.092,c1,search,,0.0,31.1,20.71,6.4,S3,0,,0,4474.0,obs,892,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.4,S3,15.52,0,S3,site_s3,S3,S3,S3,223.0,0.0,0.0,264.7,1,1,1,,
1786352540.092,c1,recommend,,0.0,26.76,14.03,2.33,S3,0,,0,200.0,obs,1193,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.33,S3,15.52,0,S3,site_s3,S3,S3,S3,298.5,0.0,0.0,317.8,1,1,1,,
1786352540.092,c2,reserve,,0.0,26.34,13.67,1.75,S3,0,,0,36.0,obs,600,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.75,S3,15.52,0,S3,site_s3,S3,S3,S3,150.0,0.0,0.0,359.5,1,1,1,,
1786352540.092,c2,search,,0.0,31.1,20.71,6.4,S3,0,,0,4474.0,obs,892,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.4,S3,15.52,0,S3,site_s3,S3,S3,S3,223.0,0.0,0.0,582.5,1,1,1,,
1786352540.092,c2,recommend,,0.0,26.76,14.03,2.33,S3,0,,0,200.0,obs,1193,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.33,S3,15.52,0,S3,site_s3,S3,S3,S3,298.0,0.0,0.0,635.6,1,1,1,,
1786352541.092,c1,reserve,,0.0,26.34,13.67,1.57,S3,0,,0,36.0,obs,594,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.57,S3,15.325,0,S3,site_s3,S3,S3,S3,148.5,0.0,0.0,41.3,1,1,1,,
1786352541.092,c1,search,,0.0,31.1,20.71,6.12,S3,0,,0,4474.0,obs,897,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.12,S3,15.325,0,S3,site_s3,S3,S3,S3,224.0,0.0,0.0,265.3,1,1,1,,
1786352541.092,c1,recommend,,0.0,26.76,14.03,2.25,S3,0,,0,200.0,obs,1196,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.25,S3,15.325,0,S3,site_s3,S3,S3,S3,299.0,0.0,0.0,318.5,1,1,1,,
1786352541.092,c2,reserve,,0.0,26.34,13.67,1.57,S3,0,,0,36.0,obs,594,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.57,S3,15.325,0,S3,site_s3,S3,S3,S3,148.5,0.0,0.0,359.8,1,1,1,,
1786352541.092,c2,search,,0.0,31.1,20.71,6.12,S3,0,,0,4474.0,obs,897,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.12,S3,15.325,0,S3,site_s3,S3,S3,S3,224.5,0.0,0.0,584.3,1,1,1,,
1786352541.092,c2,recommend,,0.0,26.76,14.03,2.25,S3,0,,0,200.0,obs,1196,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.25,S3,15.325,0,S3,site_s3,S3,S3,S3,299.0,0.0,0.0,637.5,1,1,1,,
1786352542.092,c1,reserve,,0.0,26.34,13.67,1.01,S3,0,,0,36.0,obs,599,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.01,S3,15.527,0,S3,site_s3,S3,S3,S3,149.5,0.0,0.0,41.6,1,1,1,,
1786352542.092,c1,search,,0.0,31.1,20.71,4.96,S3,0,,0,4474.0,obs,891,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,4.96,S3,15.527,0,S3,site_s3,S3,S3,S3,222.5,0.0,0.0,264.1,1,1,1,,
1786352542.092,c1,recommend,,0.0,26.76,14.03,1.89,S3,0,,0,200.0,obs,1197,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,1.89,S3,15.527,0,S3,site_s3,S3,S3,S3,299.5,0.0,0.0,317.4,1,1,1,,
1786352542.092,c2,reserve,,0.0,26.34,13.67,1.01,S3,0,,0,36.0,obs,599,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.01,S3,15.527,0,S3,site_s3,S3,S3,S3,150.0,0.0,0.0,359.1,1,1,1,,
1786352542.092,c2,search,,0.0,31.1,20.71,4.96,S3,0,,0,4474.0,obs,891,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,4.96,S3,15.527,0,S3,site_s3,S3,S3,S3,223.0,0.0,0.0,582.1,1,1,1,,
1786352542.092,c2,recommend,,0.0,26.76,14.03,1.89,S3,0,,0,200.0,obs,1197,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,1.89,S3,15.527,0,S3,site_s3,S3,S3,S3,299.0,0.0,0.0,635.3,1,1,1,,
1786352543.092,c1,reserve,,0.0,26.34,13.67,0.93,S3,0,,0,36.0,obs,599,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,0.93,S3,15.317,0,S3,site_s3,S3,S3,S3,150.0,0.0,0.0,41.7,1,1,1,,
1786352543.092,c1,search,,0.0,31.1,20.71,4.96,S3,0,,0,4474.0,obs,898,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,4.96,S3,15.317,0,S3,site_s3,S3,S3,S3,224.5,0.0,0.0,266.2,1,1,1,,
1786352543.092,c1,recommend,,0.0,26.76,14.03,2.01,S3,0,,0,200.0,obs,1193,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.01,S3,15.317,0,S3,site_s3,S3,S3,S3,298.0,0.0,0.0,319.2,1,1,1,,
1786352543.092,c2,reserve,,0.0,26.34,13.67,0.93,S3,0,,0,36.0,obs,599,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,0.93,S3,15.317,0,S3,site_s3,S3,S3,S3,149.5,0.0,0.0,360.8,1,1,1,,
1786352543.092,c2,search,,0.0,31.1,20.71,4.96,S3,0,,0,4474.0,obs,898,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,4.96,S3,15.317,0,S3,site_s3,S3,S3,S3,224.5,0.0,0.0,585.3,1,1,1,,
1786352543.092,c2,recommend,,0.0,26.76,14.03,2.01,S3,0,,0,200.0,obs,1193,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.01,S3,15.317,0,S3,site_s3,S3,S3,S3,298.5,0.0,0.0,638.4,1,1,1,,
1786352544.092,c1,reserve,,0.0,26.34,13.67,1.36,S3,0,,0,36.0,obs,595,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.36,S3,15.35,0,S3,site_s3,S3,S3,S3,149.0,0.0,0.0,41.4,1,1,1,,
1786352544.092,c1,search,,0.0,31.1,20.71,6.26,S3,0,,0,4474.0,obs,896,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.26,S3,15.35,0,S3,site_s3,S3,S3,S3,224.0,0.0,0.0,265.4,1,1,1,,
1786352544.092,c1,recommend,,0.0,26.76,14.03,2.37,S3,0,,0,200.0,obs,1199,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.37,S3,15.35,0,S3,site_s3,S3,S3,S3,299.5,0.0,0.0,318.7,1,1,1,,
1786352544.092,c2,reserve,,0.0,26.34,13.67,1.36,S3,0,,0,36.0,obs,595,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.36,S3,15.35,0,S3,site_s3,S3,S3,S3,148.5,0.0,0.0,360.0,1,1,1,,
1786352544.092,c2,search,,0.0,31.1,20.71,6.26,S3,0,,0,4474.0,obs,896,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.26,S3,15.35,0,S3,site_s3,S3,S3,S3,224.0,0.0,0.0,584.0,1,1,1,,
1786352544.092,c2,recommend,,0.0,26.76,14.03,2.37,S3,0,,0,200.0,obs,1199,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.37,S3,15.35,0,S3,site_s3,S3,S3,S3,300.0,0.0,0.0,637.4,1,1,1,,
1786352545.092,c1,reserve,,0.0,26.34,13.67,1.13,S3,0,,0,36.0,obs,602,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.13,S3,15.403,0,S3,site_s3,S3,S3,S3,150.5,0.0,0.0,41.8,1,1,1,,
1786352545.092,c1,search,,0.0,31.1,20.71,5.14,S3,0,,0,4474.0,obs,895,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,5.14,S3,15.403,0,S3,site_s3,S3,S3,S3,223.5,0.0,0.0,265.3,1,1,1,,
1786352545.092,c1,recommend,,0.0,26.76,14.03,1.79,S3,0,,0,200.0,obs,1195,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,1.79,S3,15.403,0,S3,site_s3,S3,S3,S3,299.0,0.0,0.0,318.6,1,1,1,,
1786352545.092,c2,reserve,,0.0,26.34,13.67,1.13,S3,0,,0,36.0,obs,602,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.13,S3,15.403,0,S3,site_s3,S3,S3,S3,150.5,0.0,0.0,360.4,1,1,1,,
