ts,cohort,class,observed_rate_kbit,d_acc_ms,slack_s1,slack_s2,slack_s3,chosen_site,changed,apply_latency_ms,expectant,resp_bytes_est,resp_bytes_src,resp_bytes_n,slack_const_s1,slack_const_s2,slack_const_s3,chosen_site_const,slack_bytesonly_s1,slack_bytesonly_s2,slack_bytesonly_s3,chosen_site_bytesonly,slack_fconly_s1,slack_fconly_s2,slack_fconly_s3,chosen_site_fconly,obs_update_ms,backlog_bytes,feasible_set,subset_cluster,feasible_set_const,feasible_set_bytesonly,feasible_set_fconly,unit_rate_rps,l_eff_s1,l_eff_s2,l_eff_s3,cap_ok_s1,cap_ok_s2,cap_ok_s3,blocked_by,cap_blocked_sites
1786351481.431,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior_fill,115,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,3.322,0,S3,site_s3,S3,S3,S3,28.5,0.0,0.0,34.1,1,1,1,,
1786351481.431,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior_fill,152,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,3.322,0,S3,site_s3,S3,S3,S3,38.0,0.0,0.0,40.8,1,1,1,,
1786351481.431,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior_fill,80,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,3.322,0,S3,site_s3,S3,S3,S3,20.0,0.0,0.0,46.4,1,1,1,,
1786351481.431,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior_fill,115,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,3.322,0,S3,site_s3,S3,S3,S3,29.0,0.0,0.0,75.4,1,1,1,,
1786351481.431,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior_fill,152,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,3.322,0,S3,site_s3,S3,S3,S3,38.0,0.0,0.0,82.1,1,1,1,,
1786351482.439,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior_fill,391,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,12.281,0,S3,site_s3,S3,S3,S3,98.0,0.0,0.0,27.2,1,1,1,,
1786351482.439,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior_fill,582,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,12.281,0,S3,site_s3,S3,S3,S3,145.5,0.0,0.0,172.7,1,1,1,,
1786351482.439,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior_fill,774,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,12.281,0,S3,site_s3,S3,S3,S3,193.5,0.0,0.0,207.2,1,1,1,,
1786351482.439,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior_fill,391,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,12.281,0,S3,site_s3,S3,S3,S3,97.5,0.0,0.0,234.3,1,1,1,,
1786351482.439,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior_fill,582,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,12.281,0,S3,site_s3,S3,S3,S3,145.5,0.0,0.0,379.8,1,1,1,,
1786351482.439,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior_fill,774,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,12.281,0,S3,site_s3,S3,S3,S3,193.5,0.0,0.0,414.2,1,1,1,,
1786351483.440,c1,reserve,,0.0,26.34,13.67,-18.23,S2,1,0.77,0,36.0,obs,596,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,-18.23,S2,12.745,0,S2,site_s2,S3,S3,S2,148.5,0.0,41.3,0.0,1,1,1,,
1786351483.440,c1,search,,0.0,31.1,20.71,-34.22,S2,1,0.53,0,4474.0,obs,893,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,-34.22,S2,12.745,0,S2,site_s2,S3,S3,S2,222.5,0.0,263.8,0.0,1,1,1,,
1786351483.440,c1,recommend,,0.0,26.76,14.03,-13.65,S2,1,0.58,0,200.0,obs,1188,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,-13.65,S2,12.745,0,S2,site_s2,S3,S3,S2,296.5,0.0,316.6,0.0,1,1,1,,
1786351483.440,c2,reserve,,0.0,26.34,13.67,-18.23,S2,1,0.5,0,36.0,obs,596,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,-18.23,S2,12.745,0,S2,site_s2,S3,S3,S2,149.5,0.0,358.1,0.0,1,1,1,,
1786351483.440,c2,search,,0.0,31.1,20.71,-34.22,S2,1,0.49,0,4474.0,obs,893,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,-34.22,S2,12.745,0,S2,site_s2,S3,S3,S2,223.5,0.0,581.6,0.0,1,1,1,,
1786351483.440,c2,recommend,,0.0,26.76,14.03,-13.65,S2,1,0.49,0,200.0,obs,1188,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,-13.65,S2,12.745,0,S2,site_s2,S3,S3,S2,297.5,0.0,634.6,0.0,1,0,1,,
1786351484.438,c1,reserve,,0.0,26.34,13.67,3.65,S3,1,0.74,0,36.0,obs,554,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,10.84,0,S3,site_s3,S3,S3,S3,140.5,0.0,0.0,39.1,1,1,1,,
1786351484.438,c1,search,,0.0,31.1,20.71,10.98,S3,1,0.5,0,4474.79,obs,795,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,10.84,0,S3,site_s3,S3,S3,S3,200.5,0.0,0.0,239.6,1,1,1,,
1786351484.438,c1,recommend,,0.0,26.76,14.03,4.0,S3,1,0.48,0,200.0,obs,1091,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,10.84,0,S3,site_s3,S3,S3,S3,273.5,0.0,0.0,288.2,1,1,1,,
1786351484.438,c2,reserve,,0.0,26.34,13.67,3.65,S3,1,0.48,0,36.0,obs,554,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,10.84,0,S3,site_s3,S3,S3,S3,136.5,0.0,0.0,326.2,1,1,1,,
1786351484.438,c2,search,,0.0,31.1,20.71,10.98,S3,1,0.47,0,4474.79,obs,795,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,10.84,0,S3,site_s3,S3,S3,S3,197.0,0.0,0.0,523.2,1,1,1,,
1786351484.438,c2,recommend,,0.0,26.76,14.03,4.0,S3,1,0.49,0,200.0,obs,1091,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,10.84,0,S3,site_s3,S3,S3,S3,271.5,0.0,0.0,571.5,1,1,1,,
1786351485.440,c1,reserve,,0.0,26.34,13.67,-18.93,S2,1,0.76,0,36.0,obs,548,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,-18.93,S2,12.671,0,S2,site_s2,S3,S3,S2,137.0,0.0,38.1,0.0,1,1,1,,
1786351485.440,c1,search,,0.0,31.1,20.71,-40.45,S2,1,0.5,0,4474.77,obs,820,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,-40.45,S2,12.671,0,S2,site_s2,S3,S3,S2,207.0,0.0,245.1,0.0,1,1,1,,
1786351485.440,c1,recommend,,0.0,26.76,14.03,-17.64,S2,1,0.51,0,200.0,obs,1097,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,-17.64,S2,12.671,0,S2,site_s2,S3,S3,S2,277.5,0.0,294.5,0.0,1,1,1,,
1786351485.440,c2,reserve,,0.0,26.34,13.67,-18.93,S2,1,0.49,0,36.0,obs,548,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,-18.93,S2,12.671,0,S2,site_s2,S3,S3,S2,137.0,0.0,332.6,0.0,1,1,1,,
1786351485.440,c2,search,,0.0,31.1,20.71,-40.45,S2,1,0.48,0,4474.77,obs,820,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,-40.45,S2,12.671,0,S2,site_s2,S3,S3,S2,202.0,0.0,534.6,0.0,1,1,1,,
1786351485.440,c2,recommend,,0.0,26.76,14.03,-17.64,S2,1,0.49,0,200.0,obs,1097,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,-17.64,S2,12.671,0,S2,site_s2,S3,S3,S2,270.5,0.0,582.7,0.0,1,0,1,,
1786351486.438,c1,reserve,,0.0,26.34,-40.79,3.65,S3,1,0.76,0,36.0,obs,559,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,-40.79,3.65,S3,11.298,0,S3,site_s3,S3,S3,S3,138.5,0.0,0.0,38.5,1,1,1,,
1786351486.438,c1,search,,0.0,31.1,-102.88,10.98,S3,1,0.5,0,4474.0,obs,851,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,-102.88,10.98,S3,11.298,0,S3,site_s3,S3,S3,S3,212.0,0.0,0.0,250.5,1,1,1,,
1786351486.438,c1,recommend,,0.0,26.76,14.03,4.0,S3,1,0.49,0,200.0,obs,1144,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,11.298,0,S3,site_s3,S3,S3,S3,284.0,0.0,0.0,301.1,1,1,1,,
1786351486.438,c2,reserve,,0.0,26.34,-40.79,3.65,S3,1,0.5,0,36.0,obs,559,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,-40.79,3.65,S3,11.298,0,S3,site_s3,S3,S3,S3,141.0,0.0,0.0,340.3,1,1,1,,
1786351486.438,c2,search,,0.0,31.1,-102.88,10.98,S3,1,0.52,0,4474.0,obs,851,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,-102.88,10.98,S3,11.298,0,S3,site_s3,S3,S3,S3,213.0,0.0,0.0,553.3,1,1,1,,
1786351486.438,c2,recommend,,0.0,26.76,14.03,4.0,S3,1,0.53,0,200.0,obs,1144,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,11.298,0,S3,site_s3,S3,S3,S3,288.0,0.0,0.0,604.5,1,1,1,,
1786351487.440,c1,reserve,,0.0,26.34,13.67,-19.96,S2,1,0.75,0,36.0,obs,557,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,-19.96,S2,12.733,0,S2,site_s2,S3,S3,S2,138.0,0.0,38.4,0.0,1,1,1,,
1786351487.440,c1,search,,0.0,31.1,20.71,-60.17,S2,1,0.51,0,4474.0,obs,835,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,-60.17,S2,12.733,0,S2,site_s2,S3,S3,S2,209.0,0.0,247.4,0.0,1,1,1,,
1786351487.440,c1,recommend,,0.0,26.76,14.03,-16.25,S2,1,0.48,0,200.0,obs,1114,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,-16.25,S2,12.733,0,S2,site_s2,S3,S3,S2,278.0,0.0,296.8,0.0,1,1,1,,
1786351487.440,c2,reserve,,0.0,26.34,13.67,-19.96,S2,1,0.49,0,36.0,obs,557,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,-19.96,S2,12.733,0,S2,site_s2,S3,S3,S2,140.0,0.0,335.8,0.0,1,1,1,,
1786351487.440,c2,search,,0.0,31.1,20.71,-60.17,S2,1,0.48,0,4474.0,obs,835,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,-60.17,S2,12.733,0,S2,site_s2,S3,S3,S2,208.0,0.0,543.8,0.0,1,1,1,,
1786351487.440,c2,recommend,,0.0,26.76,14.03,-16.25,S2,1,0.49,0,200.0,obs,1114,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,-16.25,S2,12.733,0,S2,site_s2,S3,S3,S2,279.0,0.0,593.4,0.0,1,0,1,,
1786351488.439,c1,reserve,,0.0,26.34,-42.15,3.65,S3,1,0.75,0,36.0,obs,574,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,-42.15,3.65,S3,11.488,0,S3,site_s3,S3,S3,S3,142.5,0.0,0.0,39.6,1,1,1,,
1786351488.439,c1,search,,0.0,31.1,-80.98,10.98,S3,1,0.51,0,4474.0,obs,841,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,-80.98,10.98,S3,11.488,0,S3,site_s3,S3,S3,S3,210.5,0.0,0.0,250.1,1,1,1,,
1786351488.439,c1,recommend,,0.0,26.76,-28.78,4.0,S3,1,0.52,0,200.0,obs,1131,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,-28.78,4.0,S3,11.488,0,S3,site_s3,S3,S3,S3,282.0,0.0,0.0,300.3,1,1,1,,
1786351488.439,c2,reserve,,0.0,26.34,-42.15,3.65,S3,1,0.56,0,36.0,obs,574,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,-42.15,3.65,S3,11.488,0,S3,site_s3,S3,S3,S3,144.5,0.0,0.0,340.5,1,1,1,,
1786351488.439,c2,search,,0.0,31.1,-80.98,10.98,S3,1,0.5,0,4474.0,obs,841,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,-80.98,10.98,S3,11.488,0,S3,site_s3,S3,S3,S3,210.0,0.0,0.0,550.5,1,1,1,,
1786351488.439,c2,recommend,,0.0,26.76,-28.78,4.0,S3,1,0.49,0,200.0,obs,1131,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,-28.78,4.0,S3,11.488,0,S3,site_s3,S3,S3,S3,283.5,0.0,0.0,600.9,1,1,1,,
1786351489.440,c1,reserve,,0.0,26.34,13.67,-22.3,S2,1,0.76,0,36.0,obs,553,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,-22.3,S2,12.802,0,S2,site_s2,S3,S3,S2,139.5,0.0,38.8,0.0,1,1,1,,
1786351489.440,c1,search,,0.0,31.1,20.71,-48.89,S2,1,0.49,0,4474.0,obs,866,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,-48.89,S2,12.802,0,S2,site_s2,S3,S3,S2,215.5,0.0,254.3,0.0,1,1,1,,
1786351489.440,c1,recommend,,0.0,26.76,14.03,-16.24,S2,1,0.5,0,200.0,obs,1123,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,-16.24,S2,12.802,0,S2,site_s2,S3,S3,S2,281.5,0.0,304.4,0.0,1,1,1,,
1786351489.440,c2,reserve,,0.0,26.34,13.67,-22.3,S2,1,0.48,0,36.0,obs,553,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,-22.3,S2,12.802,0,S2,site_s2,S3,S3,S2,135.5,0.0,342.1,0.0,1,1,1,,
1786351489.440,c2,search,,0.0,31.1,20.71,-48.89,S2,1,0.49,0,4474.0,obs,866,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,-48.89,S2,12.802,0,S2,site_s2,S3,S3,S2,217.5,0.0,559.6,0.0,1,1,1,,
1786351489.440,c2,recommend,,0.0,26.76,14.03,-16.24,S2,1,0.49,0,200.0,obs,1123,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,-16.24,S2,12.802,0,S2,site_s2,S3,S3,S2,280.0,0.0,609.4,0.0,1,0,1,,
1786351490.438,c1,reserve,,0.0,26.34,13.67,3.65,S3,1,0.85,0,36.0,obs,564,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,11.249,0,S3,site_s3,S3,S3,S3,141.0,0.0,0.0,39.2,1,1,1,,
1786351490.438,c1,search,,0.0,31.1,-121.36,10.98,S3,1,0.55,0,4474.0,obs,861,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,-121.36,10.98,S3,11.249,0,S3,site_s3,S3,S3,S3,216.5,0.0,0.0,255.7,1,1,1,,
1786351490.438,c1,recommend,,0.0,26.76,-16.78,4.0,S3,1,0.56,0,200.0,obs,1148,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,-16.78,4.0,S3,11.249,0,S3,site_s3,S3,S3,S3,286.0,0.0,0.0,306.6,1,1,1,,
1786351490.438,c2,reserve,,0.0,26.34,13.67,3.65,S3,1,0.55,0,36.0,obs,564,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,11.249,0,S3,site_s3,S3,S3,S3,141.0,0.0,0.0,345.8,1,1,1,,
1786351490.438,c2,search,,0.0,31.1,-121.36,10.98,S3,1,0.56,0,4474.0,obs,861,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,-121.36,10.98,S3,11.249,0,S3,site_s3,S3,S3,S3,206.0,0.0,0.0,551.8,1,1,1,,
1786351490.438,c2,recommend,,0.0,26.76,-16.78,4.0,S3,1,0.55,0,200.0,obs,1148,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,-16.78,4.0,S3,11.249,0,S3,site_s3,S3,S3,S3,288.0,0.0,0.0,603.1,1,1,1,,
1786351491.442,c1,reserve,,0.0,26.34,13.67,-18.12,S2,1,0.77,0,36.0,obs,579,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,-18.12,S2,15.085,0,S2,site_s2,S3,S3,S2,144.0,0.0,40.0,0.0,1,1,1,,
1786351491.442,c1,search,,0.0,31.1,20.71,-42.63,S2,1,0.49,0,4474.0,obs,860,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,-42.63,S2,15.085,0,S2,site_s2,S3,S3,S2,214.5,0.0,254.5,0.0,1,1,1,,
1786351491.442,c1,recommend,,0.0,26.76,14.03,-17.19,S2,1,0.54,0,200.0,obs,1137,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,-17.19,S2,15.085,0,S2,site_s2,S3,S3,S2,282.5,0.0,304.8,0.0,1,1,1,,
1786351491.442,c2,reserve,,0.0,26.34,13.67,-18.12,S2,1,0.52,0,36.0,obs,579,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,-18.12,S2,15.085,0,S2,site_s2,S3,S3,S2,145.5,0.0,345.3,0.0,1,1,1,,
1786351491.442,c2,search,,0.0,31.1,20.71,-42.63,S2,1,0.49,0,4474.0,obs,860,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,-42.63,S2,15.085,0,S2,site_s2,S3,S3,S2,215.5,0.0,560.8,0.0,1,1,1,,
1786351491.442,c2,recommend,,0.0,26.76,14.03,-17.19,S2,1,0.5,0,200.0,obs,1137,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,-17.19,S2,15.085,0,S2,site_s2,S3,S3,S2,286.0,0.0,611.7,0.0,1,0,1,,
1786351492.438,c1,reserve,,0.0,26.34,-38.42,3.65,S3,1,0.9,0,36.0,obs,584,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,-38.42,3.65,S3,11.085,0,S3,site_s3,S3,S3,S3,144.0,0.0,0.0,40.0,1,1,1,,
1786351492.438,c1,search,,0.0,31.1,-98.67,10.98,S3,1,0.6,0,4474.0,obs,849,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,-98.67,10.98,S3,11.085,0,S3,site_s3,S3,S3,S3,210.5,0.0,0.0,250.5,1,1,1,,
