ts,cohort,class,observed_rate_kbit,d_acc_ms,slack_s1,slack_s2,slack_s3,chosen_site,changed,apply_latency_ms,expectant,resp_bytes_est,resp_bytes_src,resp_bytes_n,slack_const_s1,slack_const_s2,slack_const_s3,chosen_site_const,slack_bytesonly_s1,slack_bytesonly_s2,slack_bytesonly_s3,chosen_site_bytesonly,slack_fconly_s1,slack_fconly_s2,slack_fconly_s3,chosen_site_fconly,obs_update_ms,backlog_bytes,feasible_set,subset_cluster,feasible_set_const,feasible_set_bytesonly,feasible_set_fconly,unit_rate_rps,l_eff_s1,l_eff_s2,l_eff_s3,cap_ok_s1,cap_ok_s2,cap_ok_s3,blocked_by,cap_blocked_sites
1786355161.817,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior,0,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,0.098,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786355161.817,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior,0,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,0.098,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786355162.817,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior,0,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,0.152,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786355162.817,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior,0,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,0.152,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786355162.817,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior,0,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,0.152,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786355162.817,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior,0,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,0.152,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786355162.817,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior,0,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,0.152,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786355162.817,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior,0,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,0.152,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786355163.817,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior,0,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,0.099,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786355163.817,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior,0,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,0.099,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786355163.817,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior,0,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,0.099,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786355163.817,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior,0,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,0.099,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786355163.817,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior,0,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,0.099,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786355163.817,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior,0,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,0.099,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786355164.823,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior_fill,58,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,5.182,0,S3,site_s3,S3,S3,S3,14.5,0.0,0.0,4.0,1,1,1,,
1786355164.823,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior_fill,97,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,5.182,0,S3,site_s3,S3,S3,S3,24.5,0.0,0.0,28.5,1,1,1,,
1786355164.823,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior_fill,138,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,5.182,0,S3,site_s3,S3,S3,S3,35.0,0.0,0.0,34.8,1,1,1,,
1786355164.823,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior_fill,58,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,5.182,0,S3,site_s3,S3,S3,S3,14.5,0.0,0.0,38.8,1,1,1,,
1786355164.823,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior_fill,97,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,5.182,0,S3,site_s3,S3,S3,S3,24.0,0.0,0.0,62.8,1,1,1,,
1786355164.823,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior_fill,138,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,5.182,0,S3,site_s3,S3,S3,S3,34.0,0.0,0.0,68.8,1,1,1,,
1786355165.831,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior_fill,399,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,14.28,0,S3,site_s3,S3,S3,S3,100.0,0.0,0.0,27.8,1,1,1,,
1786355165.831,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior_fill,609,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,14.28,0,S3,site_s3,S3,S3,S3,152.0,0.0,0.0,179.8,1,1,1,,
1786355165.831,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior_fill,808,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,14.28,0,S3,site_s3,S3,S3,S3,203.5,0.0,0.0,216.0,1,1,1,,
1786355165.831,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior_fill,399,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,14.28,0,S3,site_s3,S3,S3,S3,99.5,0.0,0.0,243.7,1,1,1,,
1786355165.831,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior_fill,609,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,14.28,0,S3,site_s3,S3,S3,S3,152.5,0.0,0.0,396.2,1,1,1,,
1786355165.831,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior_fill,808,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,14.28,0,S3,site_s3,S3,S3,S3,200.5,0.0,0.0,431.9,1,1,1,,
1786355166.831,c1,reserve,,0.0,26.34,13.67,-2.4,S2,1,0.78,0,36.0,obs,655,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,-2.4,S2,14.112,0,S2,site_s2,S3,S3,S2,164.5,0.0,45.7,0.0,1,1,1,,
1786355166.831,c1,search,,0.0,31.1,20.71,-2.23,S2,1,0.54,0,4474.0,obs,976,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,-2.23,S2,14.112,0,S2,site_s2,S3,S3,S2,244.5,0.0,290.2,0.0,1,1,1,,
1786355166.831,c1,recommend,,0.0,26.76,14.03,0.24,S3,0,,0,200.0,obs,1283,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,0.24,S3,14.112,0,S3,site_s3,S3,S3,S3,321.0,0.0,290.2,57.1,1,1,1,,
1786355166.831,c2,reserve,,0.0,26.34,13.67,-2.4,S2,1,0.51,0,36.0,obs,655,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,-2.4,S2,14.112,0,S2,site_s2,S3,S3,S2,163.0,0.0,335.5,57.1,1,1,1,,
1786355166.831,c2,search,,0.0,31.1,20.71,-2.23,S1,1,0.49,0,4474.0,obs,976,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,-2.23,S2,14.112,0,S1,site_s1,S3,S3,S2,243.5,243.5,335.5,57.1,1,1,1,capacity,S2
1786355166.831,c2,recommend,,0.0,26.76,14.03,0.24,S3,0,,0,200.0,obs,1283,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,0.24,S3,14.112,0,S3,site_s3,S3,S3,S3,320.5,243.5,335.5,114.2,1,1,1,,
1786355167.830,c1,reserve,,0.0,26.34,13.67,3.65,S3,1,0.76,0,36.0,obs,606,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,12.659,0,S3,site_s3,S3,S3,S3,151.0,0.0,0.0,42.0,1,1,1,,
1786355167.830,c1,search,,0.0,31.1,20.71,10.98,S3,1,0.49,0,4510.9,obs,912,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,12.659,0,S3,site_s3,S3,S3,S3,227.0,0.0,0.0,269.0,1,1,1,,
1786355167.830,c1,recommend,,0.0,26.76,14.03,2.59,S3,0,,0,200.0,obs,1203,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.59,S3,12.659,0,S3,site_s3,S3,S3,S3,301.0,0.0,0.0,322.6,1,1,1,,
1786355167.830,c2,reserve,,0.0,26.34,13.67,3.65,S3,1,0.48,0,36.0,obs,606,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,12.659,0,S3,site_s3,S3,S3,S3,152.0,0.0,0.0,364.8,1,1,1,,
1786355167.830,c2,search,,0.0,31.1,20.71,10.98,S3,1,0.48,0,4510.9,obs,912,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,12.659,0,S3,site_s3,S3,S3,S3,228.5,0.0,0.0,593.3,1,1,1,,
1786355167.830,c2,recommend,,0.0,26.76,14.03,2.59,S3,0,,0,200.0,obs,1203,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.59,S3,12.659,0,S3,site_s3,S3,S3,S3,300.5,0.0,0.0,646.8,1,1,1,,
1786355168.830,c1,reserve,,0.0,26.34,13.67,0.89,S3,0,,0,36.0,obs,613,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,0.89,S3,13.322,0,S3,site_s3,S3,S3,S3,153.5,0.0,0.0,42.7,1,1,1,,
1786355168.830,c1,search,,0.0,31.1,20.71,3.92,S3,0,,0,4513.07,obs,918,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,3.92,S3,13.322,0,S3,site_s3,S3,S3,S3,229.0,0.0,0.0,271.7,1,1,1,,
1786355168.830,c1,recommend,,0.0,26.76,14.03,2.42,S3,0,,0,200.0,obs,1219,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.42,S3,13.322,0,S3,site_s3,S3,S3,S3,304.5,0.0,0.0,325.9,1,1,1,,
1786355168.830,c2,reserve,,0.0,26.34,13.67,0.89,S3,0,,0,36.0,obs,613,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,0.89,S3,13.322,0,S3,site_s3,S3,S3,S3,153.0,0.0,0.0,368.4,1,1,1,,
1786355168.830,c2,search,,0.0,31.1,20.71,3.92,S3,0,,0,4513.07,obs,918,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,3.92,S3,13.322,0,S3,site_s3,S3,S3,S3,229.5,0.0,0.0,597.9,1,1,1,,
1786355168.830,c2,recommend,,0.0,26.76,14.03,2.42,S3,0,,0,200.0,obs,1219,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.42,S3,13.322,0,S3,site_s3,S3,S3,S3,305.0,0.0,0.0,652.2,1,1,1,,
1786355169.830,c1,reserve,,0.0,26.34,13.67,1.04,S3,0,,0,36.0,obs,623,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.04,S3,12.874,0,S3,site_s3,S3,S3,S3,156.0,0.0,0.0,43.4,1,1,1,,
1786355169.830,c1,search,,0.0,31.1,20.71,5.06,S3,0,,0,4474.85,obs,927,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,5.06,S3,12.874,0,S3,site_s3,S3,S3,S3,231.5,0.0,0.0,274.9,1,1,1,,
1786355169.830,c1,recommend,,0.0,26.76,14.03,2.16,S3,0,,0,200.0,obs,1248,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.16,S3,12.874,0,S3,site_s3,S3,S3,S3,313.0,0.0,0.0,330.6,1,1,1,,
1786355169.830,c2,reserve,,0.0,26.34,13.67,1.04,S3,0,,0,36.0,obs,623,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.04,S3,12.874,0,S3,site_s3,S3,S3,S3,155.5,0.0,0.0,373.8,1,1,1,,
1786355169.830,c2,search,,0.0,31.1,20.71,5.06,S3,0,,0,4474.85,obs,927,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,5.06,S3,12.874,0,S3,site_s3,S3,S3,S3,232.0,0.0,0.0,605.8,1,1,1,,
1786355169.830,c2,recommend,,0.0,26.76,14.03,2.16,S3,0,,0,200.0,obs,1248,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.16,S3,12.874,0,S3,site_s3,S3,S3,S3,311.0,0.0,0.0,661.2,1,1,1,,
1786355170.831,c1,reserve,,0.0,26.34,13.67,1.65,S3,0,,0,36.0,obs,615,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.65,S3,13.754,0,S3,site_s3,S3,S3,S3,154.0,0.0,0.0,42.8,1,1,1,,
1786355170.831,c1,search,,0.0,31.1,20.71,6.62,S3,0,,0,4474.0,obs,915,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.62,S3,13.754,0,S3,site_s3,S3,S3,S3,229.0,0.0,0.0,271.8,1,1,1,,
1786355170.831,c1,recommend,,0.0,26.76,14.03,2.35,S3,0,,0,200.0,obs,1221,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.35,S3,13.754,0,S3,site_s3,S3,S3,S3,305.0,0.0,0.0,326.1,1,1,1,,
1786355170.831,c2,reserve,,0.0,26.34,13.67,1.65,S3,0,,0,36.0,obs,615,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.65,S3,13.754,0,S3,site_s3,S3,S3,S3,153.5,0.0,0.0,368.8,1,1,1,,
1786355170.831,c2,search,,0.0,31.1,20.71,6.62,S3,0,,0,4474.0,obs,915,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.62,S3,13.754,0,S3,site_s3,S3,S3,S3,228.5,0.0,0.0,597.3,1,1,1,,
1786355170.831,c2,recommend,,0.0,26.76,14.03,2.35,S3,0,,0,200.0,obs,1221,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.35,S3,13.754,0,S3,site_s3,S3,S3,S3,305.5,0.0,0.0,651.7,1,1,1,,
1786355171.831,c1,reserve,,0.0,26.34,13.67,1.88,S3,0,,0,36.0,obs,610,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.88,S3,13.808,0,S3,site_s3,S3,S3,S3,152.5,0.0,0.0,42.4,1,1,1,,
1786355171.831,c1,search,,0.0,31.1,20.71,6.5,S3,0,,0,4474.0,obs,917,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.5,S3,13.808,0,S3,site_s3,S3,S3,S3,229.5,0.0,0.0,271.9,1,1,1,,
1786355171.831,c1,recommend,,0.0,26.76,14.03,2.45,S3,0,,0,200.0,obs,1225,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.45,S3,13.808,0,S3,site_s3,S3,S3,S3,306.0,0.0,0.0,326.4,1,1,1,,
1786355171.831,c2,reserve,,0.0,26.34,13.67,1.88,S3,0,,0,36.0,obs,610,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.88,S3,13.808,0,S3,site_s3,S3,S3,S3,152.5,0.0,0.0,368.8,1,1,1,,
1786355171.831,c2,search,,0.0,31.1,20.71,6.5,S3,0,,0,4474.0,obs,917,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.5,S3,13.808,0,S3,site_s3,S3,S3,S3,229.0,0.0,0.0,597.8,1,1,1,,
1786355171.831,c2,recommend,,0.0,26.76,14.03,2.45,S3,0,,0,200.0,obs,1225,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.45,S3,13.808,0,S3,site_s3,S3,S3,S3,306.5,0.0,0.0,652.3,1,1,1,,
1786355172.831,c1,reserve,,0.0,26.34,13.67,1.81,S3,0,,0,36.0,obs,613,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.81,S3,13.728,0,S3,site_s3,S3,S3,S3,153.5,0.0,0.0,42.7,1,1,1,,
1786355172.831,c1,search,,0.0,31.1,20.71,6.5,S3,0,,0,4474.0,obs,916,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.5,S3,13.728,0,S3,site_s3,S3,S3,S3,229.0,0.0,0.0,271.7,1,1,1,,
1786355172.831,c1,recommend,,0.0,26.76,14.03,2.51,S3,0,,0,200.0,obs,1227,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.51,S3,13.728,0,S3,site_s3,S3,S3,S3,306.5,0.0,0.0,326.2,1,1,1,,
1786355172.831,c2,reserve,,0.0,26.34,13.67,1.81,S3,0,,0,36.0,obs,613,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.81,S3,13.728,0,S3,site_s3,S3,S3,S3,153.0,0.0,0.0,368.8,1,1,1,,
1786355172.831,c2,search,,0.0,31.1,20.71,6.5,S3,0,,0,4474.0,obs,916,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.5,S3,13.728,0,S3,site_s3,S3,S3,S3,229.0,0.0,0.0,597.8,1,1,1,,
1786355172.831,c2,recommend,,0.0,26.76,14.03,2.51,S3,0,,0,200.0,obs,1227,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.51,S3,13.728,0,S3,site_s3,S3,S3,S3,307.0,0.0,0.0,652.4,1,1,1,,
1786355173.830,c1,reserve,,0.0,26.34,13.67,1.56,S3,0,,0,36.0,obs,613,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.56,S3,12.965,0,S3,site_s3,S3,S3,S3,153.5,0.0,0.0,42.7,1,1,1,,
1786355173.830,c1,search,,0.0,31.1,20.71,6.51,S3,0,,0,4474.0,obs,920,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.51,S3,12.965,0,S3,site_s3,S3,S3,S3,230.0,0.0,0.0,272.7,1,1,1,,
1786355173.830,c1,recommend,,0.0,26.76,14.03,2.32,S3,0,,0,200.0,obs,1224,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.32,S3,12.965,0,S3,site_s3,S3,S3,S3,306.0,0.0,0.0,327.1,1,1,1,,
1786355173.830,c2,reserve,,0.0,26.34,13.67,1.56,S3,0,,0,36.0,obs,613,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.56,S3,12.965,0,S3,site_s3,S3,S3,S3,153.0,0.0,0.0,369.7,1,1,1,,
1786355173.830,c2,search,,0.0,31.1,20.71,6.51,S3,0,,0,4474.0,obs,920,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.51,S3,12.965,0,S3,site_s3,S3,S3,S3,230.0,0.0,0.0,599.7,1,1,1,,
1786355173.830,c2,recommend,,0.0,26.76,14.03,2.32,S3,0,,0,200.0,obs,1224,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.32,S3,12.965,0,S3,site_s3,S3,S3,S3,306.0,0.0,0.0,654.1,1,1,1,,
1786355174.831,c1,reserve,,0.0,26.34,13.67,1.55,S3,0,,0,36.0,obs,612,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.55,S3,14.147,0,S3,site_s3,S3,S3,S3,153.0,0.0,0.0,42.5,1,1,1,,
1786355174.831,c1,search,,0.0,31.1,20.71,6.63,S3,0,,0,4474.0,obs,917,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.63,S3,14.147,0,S3,site_s3,S3,S3,S3,229.5,0.0,0.0,272.0,1,1,1,,
1786355174.831,c1,recommend,,0.0,26.76,14.03,2.52,S3,0,,0,200.0,obs,1227,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.52,S3,14.147,0,S3,site_s3,S3,S3,S3,306.5,0.0,0.0,326.6,1,1,1,,
1786355174.831,c2,reserve,,0.0,26.34,13.67,1.55,S3,0,,0,36.0,obs,612,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.55,S3,14.147,0,S3,site_s3,S3,S3,S3,153.0,0.0,0.0,369.1,1,1,1,,
1786355174.831,c2,search,,0.0,31.1,20.71,6.63,S3,0,,0,4474.0,obs,917,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.63,S3,14.147,0,S3,site_s3,S3,S3,S3,229.0,0.0,0.0,598.1,1,1,1,,
1786355174.831,c2,recommend,,0.0,26.76,14.03,2.52,S3,0,,0,200.0,obs,1227,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.52,S3,14.147,0,S3,site_s3,S3,S3,S3,307.0,0.0,0.0,652.8,1,1,1,,
1786355175.831,c1,reserve,,0.0,26.34,13.67,1.77,S3,0,,0,36.0,obs,614,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.77,S3,14.089,0,S3,site_s3,S3,S3,S3,153.5,0.0,0.0,42.7,1,1,1,,
1786355175.831,c1,search,,0.0,31.1,20.71,6.69,S3,0,,0,4474.0,obs,922,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.69,S3,14.089,0,S3,site_s3,S3,S3,S3,230.5,0.0,0.0,273.2,1,1,1,,
1786355175.831,c1,recommend,,0.0,26.76,14.03,2.55,S3,0,,0,200.0,obs,1226,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.55,S3,14.089,0,S3,site_s3,S3,S3,S3,306.5,0.0,0.0,327.7,1,1,1,,
1786355175.831,c2,reserve,,0.0,26.34,13.67,1.77,S3,0,,0,36.0,obs,614,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.77,S3,14.089,0,S3,site_s3,S3,S3,S3,153.5,0.0,0.0,370.4,1,1,1,,
