ts,cohort,class,observed_rate_kbit,d_acc_ms,slack_s1,slack_s2,slack_s3,chosen_site,changed,apply_latency_ms,expectant,resp_bytes_est,resp_bytes_src,resp_bytes_n,slack_const_s1,slack_const_s2,slack_const_s3,chosen_site_const,slack_bytesonly_s1,slack_bytesonly_s2,slack_bytesonly_s3,chosen_site_bytesonly,slack_fconly_s1,slack_fconly_s2,slack_fconly_s3,chosen_site_fconly,obs_update_ms,backlog_bytes,feasible_set,subset_cluster,feasible_set_const,feasible_set_bytesonly,feasible_set_fconly,unit_rate_rps,l_eff_s1,l_eff_s2,l_eff_s3,cap_ok_s1,cap_ok_s2,cap_ok_s3,blocked_by,cap_blocked_sites
1786353056.785,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior,0,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,0.098,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786353056.785,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior,0,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,0.098,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786353057.786,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior,0,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,0.1,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786353057.786,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior,0,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,0.1,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786353057.786,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior,0,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,0.1,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786353057.786,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior,0,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,0.1,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786353057.786,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior,0,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,0.1,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786353057.786,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior,0,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,0.1,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786353058.785,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior,0,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,0.1,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786353058.785,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior,0,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,0.1,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786353058.785,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior,0,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,0.1,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786353058.785,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior,0,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,0.1,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786353058.785,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior,0,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,0.1,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786353058.785,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior,0,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,0.1,0,S3,site_s3,S3,S3,S3,0.0,0.0,0.0,0.0,1,1,1,,
1786353059.788,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior_fill,48,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,2.594,0,S3,site_s3,S3,S3,S3,12.0,0.0,0.0,3.3,1,1,1,,
1786353059.788,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior_fill,81,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,2.594,0,S3,site_s3,S3,S3,S3,20.5,0.0,0.0,23.8,1,1,1,,
1786353059.788,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior_fill,119,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,2.594,0,S3,site_s3,S3,S3,S3,30.0,0.0,0.0,29.2,1,1,1,,
1786353059.788,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior_fill,48,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,2.594,0,S3,site_s3,S3,S3,S3,12.0,0.0,0.0,32.5,1,1,1,,
1786353059.788,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior_fill,81,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,2.594,0,S3,site_s3,S3,S3,S3,20.0,0.0,0.0,52.5,1,1,1,,
1786353059.788,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior_fill,119,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,2.594,0,S3,site_s3,S3,S3,S3,29.5,0.0,0.0,57.8,1,1,1,,
1786353060.799,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior_fill,390,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,13.185,0,S3,site_s3,S3,S3,S3,97.5,0.0,0.0,27.1,1,1,1,,
1786353060.799,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior_fill,581,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,13.185,0,S3,site_s3,S3,S3,S3,146.0,0.0,0.0,173.1,1,1,1,,
1786353060.799,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior_fill,768,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,13.185,0,S3,site_s3,S3,S3,S3,191.5,0.0,0.0,207.2,1,1,1,,
1786353060.799,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior_fill,390,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,13.185,0,S3,site_s3,S3,S3,S3,97.5,0.0,0.0,234.3,1,1,1,,
1786353060.799,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior_fill,581,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,13.185,0,S3,site_s3,S3,S3,S3,144.5,0.0,0.0,378.8,1,1,1,,
1786353060.799,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior_fill,768,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,13.185,0,S3,site_s3,S3,S3,S3,192.5,0.0,0.0,413.1,1,1,1,,
1786353061.798,c1,reserve,,0.0,26.34,13.67,-3.7,S2,1,0.78,0,36.0,obs,629,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,-3.7,S2,12.821,0,S2,site_s2,S3,S3,S2,159.5,0.0,44.3,0.0,1,1,1,,
1786353061.798,c1,search,,0.0,31.1,20.71,-2.17,S2,1,0.57,0,4474.0,obs,944,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,-2.17,S2,12.821,0,S2,site_s2,S3,S3,S2,237.5,0.0,281.8,0.0,1,1,1,,
1786353061.798,c1,recommend,,0.0,26.76,14.03,-0.12,S2,1,0.51,0,200.0,obs,1239,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,-0.12,S2,12.821,0,S2,site_s2,S3,S3,S2,311.0,0.0,337.2,0.0,1,1,1,,
1786353061.798,c2,reserve,,0.0,26.34,13.67,-3.7,S2,1,0.58,0,36.0,obs,629,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,-3.7,S2,12.821,0,S2,site_s2,S3,S3,S2,155.0,0.0,380.3,0.0,1,1,1,,
1786353061.798,c2,search,,0.0,31.1,20.71,-2.17,S1,1,0.51,0,4474.0,obs,944,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,-2.17,S2,12.821,0,S1,site_s1,S3,S3,S2,234.5,234.5,380.3,0.0,1,1,1,capacity,S2
1786353061.798,c2,recommend,,0.0,26.76,14.03,-0.12,S2,1,0.55,0,200.0,obs,1239,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,-0.12,S2,12.821,0,S2,site_s2,S3,S3,S2,308.5,234.5,435.2,0.0,1,1,1,,
1786353062.800,c1,reserve,,0.0,26.34,13.67,3.65,S3,1,0.75,0,36.0,obs,591,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,14.14,0,S3,site_s3,S3,S3,S3,146.5,0.0,0.0,40.7,1,1,1,,
1786353062.800,c1,search,,0.0,31.1,20.71,10.98,S3,1,0.48,0,4511.25,obs,895,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,14.14,0,S3,site_s3,S3,S3,S3,222.5,0.0,0.0,263.2,1,1,1,,
1786353062.800,c1,recommend,,0.0,26.76,14.03,4.0,S3,1,0.55,0,200.0,obs,1191,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,14.14,0,S3,site_s3,S3,S3,S3,296.5,0.0,0.0,316.0,1,1,1,,
1786353062.800,c2,reserve,,0.0,26.34,13.67,3.65,S3,1,0.55,0,36.0,obs,591,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,14.14,0,S3,site_s3,S3,S3,S3,148.5,0.0,0.0,357.3,1,1,1,,
1786353062.800,c2,search,,0.0,31.1,20.71,10.98,S3,1,0.48,0,4511.25,obs,895,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,14.14,0,S3,site_s3,S3,S3,S3,224.5,0.0,0.0,581.8,1,1,1,,
1786353062.800,c2,recommend,,0.0,26.76,14.03,4.0,S3,1,0.53,0,200.0,obs,1191,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,14.14,0,S3,site_s3,S3,S3,S3,299.0,0.0,0.0,635.0,1,1,1,,
1786353063.798,c1,reserve,,0.0,26.34,13.67,1.97,S3,0,,0,36.0,obs,597,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.97,S3,12.752,0,S3,site_s3,S3,S3,S3,149.5,0.0,0.0,41.6,1,1,1,,
1786353063.798,c1,search,,0.0,31.1,20.71,7.03,S3,0,,0,4515.36,obs,890,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,7.03,S3,12.752,0,S3,site_s3,S3,S3,S3,222.0,0.0,0.0,263.6,1,1,1,,
1786353063.798,c1,recommend,,0.0,26.76,14.03,2.7,S3,0,,0,200.0,obs,1185,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.7,S3,12.752,0,S3,site_s3,S3,S3,S3,296.0,0.0,0.0,316.2,1,1,1,,
1786353063.798,c2,reserve,,0.0,26.34,13.67,1.97,S3,0,,0,36.0,obs,597,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.97,S3,12.752,0,S3,site_s3,S3,S3,S3,149.0,0.0,0.0,357.7,1,1,1,,
1786353063.798,c2,search,,0.0,31.1,20.71,7.03,S3,0,,0,4515.36,obs,890,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,7.03,S3,12.752,0,S3,site_s3,S3,S3,S3,222.5,0.0,0.0,580.2,1,1,1,,
1786353063.798,c2,recommend,,0.0,26.76,14.03,2.7,S3,0,,0,200.0,obs,1185,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.7,S3,12.752,0,S3,site_s3,S3,S3,S3,296.5,0.0,0.0,632.9,1,1,1,,
1786353064.799,c1,reserve,,0.0,26.34,13.67,1.77,S3,0,,0,36.0,obs,592,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.77,S3,13.837,0,S3,site_s3,S3,S3,S3,148.0,0.0,0.0,41.1,1,1,1,,
1786353064.799,c1,search,,0.0,31.1,20.71,6.47,S3,0,,0,4474.7,obs,897,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.47,S3,13.837,0,S3,site_s3,S3,S3,S3,223.0,0.0,0.0,264.1,1,1,1,,
1786353064.799,c1,recommend,,0.0,26.76,14.03,2.55,S3,0,,0,200.0,obs,1198,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.55,S3,13.837,0,S3,site_s3,S3,S3,S3,299.5,0.0,0.0,317.5,1,1,1,,
1786353064.799,c2,reserve,,0.0,26.34,13.67,1.77,S3,0,,0,36.0,obs,592,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.77,S3,13.837,0,S3,site_s3,S3,S3,S3,148.0,0.0,0.0,358.6,1,1,1,,
1786353064.799,c2,search,,0.0,31.1,20.71,6.47,S3,0,,0,4474.7,obs,897,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.47,S3,13.837,0,S3,site_s3,S3,S3,S3,222.5,0.0,0.0,581.1,1,1,1,,
1786353064.799,c2,recommend,,0.0,26.76,14.03,2.55,S3,0,,0,200.0,obs,1198,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.55,S3,13.837,0,S3,site_s3,S3,S3,S3,298.5,0.0,0.0,634.2,1,1,1,,
1786353065.799,c1,reserve,,0.0,26.34,13.67,1.67,S3,0,,0,36.0,obs,598,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.67,S3,13.883,0,S3,site_s3,S3,S3,S3,149.5,0.0,0.0,41.6,1,1,1,,
1786353065.799,c1,search,,0.0,31.1,20.71,6.22,S3,0,,0,4474.0,obs,888,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.22,S3,13.883,0,S3,site_s3,S3,S3,S3,222.0,0.0,0.0,263.6,1,1,1,,
1786353065.799,c1,recommend,,0.0,26.76,14.03,2.44,S3,0,,0,200.0,obs,1188,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.44,S3,13.883,0,S3,site_s3,S3,S3,S3,297.0,0.0,0.0,316.4,1,1,1,,
1786353065.799,c2,reserve,,0.0,26.34,13.67,1.67,S3,0,,0,36.0,obs,598,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.67,S3,13.883,0,S3,site_s3,S3,S3,S3,149.5,0.0,0.0,358.0,1,1,1,,
1786353065.799,c2,search,,0.0,31.1,20.71,6.22,S3,0,,0,4474.0,obs,888,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.22,S3,13.883,0,S3,site_s3,S3,S3,S3,222.0,0.0,0.0,580.0,1,1,1,,
1786353065.799,c2,recommend,,0.0,26.76,14.03,2.44,S3,0,,0,200.0,obs,1188,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.44,S3,13.883,0,S3,site_s3,S3,S3,S3,297.0,0.0,0.0,632.9,1,1,1,,
1786353066.798,c1,reserve,,0.0,26.34,13.67,1.68,S3,0,,0,36.0,obs,593,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.68,S3,12.824,0,S3,site_s3,S3,S3,S3,148.5,0.0,0.0,41.3,1,1,1,,
1786353066.798,c1,search,,0.0,31.1,20.71,6.5,S3,0,,0,4474.0,obs,894,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.5,S3,12.824,0,S3,site_s3,S3,S3,S3,223.5,0.0,0.0,264.8,1,1,1,,
1786353066.798,c1,recommend,,0.0,26.76,14.03,2.32,S3,0,,0,200.0,obs,1190,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.32,S3,12.824,0,S3,site_s3,S3,S3,S3,297.5,0.0,0.0,317.7,1,1,1,,
1786353066.798,c2,reserve,,0.0,26.34,13.67,1.68,S3,0,,0,36.0,obs,593,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.68,S3,12.824,0,S3,site_s3,S3,S3,S3,148.0,0.0,0.0,358.9,1,1,1,,
1786353066.798,c2,search,,0.0,31.1,20.71,6.5,S3,0,,0,4474.0,obs,894,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.5,S3,12.824,0,S3,site_s3,S3,S3,S3,223.5,0.0,0.0,582.4,1,1,1,,
1786353066.798,c2,recommend,,0.0,26.76,14.03,2.32,S3,0,,0,200.0,obs,1190,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.32,S3,12.824,0,S3,site_s3,S3,S3,S3,297.5,0.0,0.0,635.3,1,1,1,,
1786353067.798,c1,reserve,,0.0,26.34,13.67,1.4,S3,0,,0,36.0,obs,596,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.4,S3,12.879,0,S3,site_s3,S3,S3,S3,149.5,0.0,0.0,41.6,1,1,1,,
1786353067.798,c1,search,,0.0,31.1,20.71,6.09,S3,0,,0,4474.0,obs,889,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.09,S3,12.879,0,S3,site_s3,S3,S3,S3,222.0,0.0,0.0,263.6,1,1,1,,
1786353067.798,c1,recommend,,0.0,26.76,14.03,2.16,S3,0,,0,200.0,obs,1193,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.16,S3,12.879,0,S3,site_s3,S3,S3,S3,298.0,0.0,0.0,316.6,1,1,1,,
1786353067.798,c2,reserve,,0.0,26.34,13.67,1.4,S3,0,,0,36.0,obs,596,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.4,S3,12.879,0,S3,site_s3,S3,S3,S3,148.5,0.0,0.0,357.9,1,1,1,,
1786353067.798,c2,search,,0.0,31.1,20.71,6.09,S3,0,,0,4474.0,obs,889,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.09,S3,12.879,0,S3,site_s3,S3,S3,S3,222.5,0.0,0.0,580.4,1,1,1,,
1786353067.798,c2,recommend,,0.0,26.76,14.03,2.16,S3,0,,0,200.0,obs,1193,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.16,S3,12.879,0,S3,site_s3,S3,S3,S3,298.5,0.0,0.0,633.5,1,1,1,,
1786353068.799,c1,reserve,,0.0,26.34,13.67,1.41,S3,0,,0,36.0,obs,597,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.41,S3,13.615,0,S3,site_s3,S3,S3,S3,149.5,0.0,0.0,41.6,1,1,1,,
1786353068.799,c1,search,,0.0,31.1,20.71,6.09,S3,0,,0,4474.0,obs,895,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.09,S3,13.615,0,S3,site_s3,S3,S3,S3,224.0,0.0,0.0,265.6,1,1,1,,
1786353068.799,c1,recommend,,0.0,26.76,14.03,2.25,S3,0,,0,200.0,obs,1188,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.25,S3,13.615,0,S3,site_s3,S3,S3,S3,296.5,0.0,0.0,318.3,1,1,1,,
1786353068.799,c2,reserve,,0.0,26.34,13.67,1.41,S3,0,,0,36.0,obs,597,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.41,S3,13.615,0,S3,site_s3,S3,S3,S3,149.0,0.0,0.0,359.8,1,1,1,,
1786353068.799,c2,search,,0.0,31.1,20.71,6.09,S3,0,,0,4474.0,obs,895,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.09,S3,13.615,0,S3,site_s3,S3,S3,S3,223.5,0.0,0.0,583.3,1,1,1,,
1786353068.799,c2,recommend,,0.0,26.76,14.03,2.25,S3,0,,0,200.0,obs,1188,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.25,S3,13.615,0,S3,site_s3,S3,S3,S3,297.5,0.0,0.0,636.2,1,1,1,,
1786353069.799,c1,reserve,,0.0,26.34,13.67,1.63,S3,0,,0,36.0,obs,592,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.63,S3,13.848,0,S3,site_s3,S3,S3,S3,148.0,0.0,0.0,41.1,1,1,1,,
1786353069.799,c1,search,,0.0,31.1,20.71,6.59,S3,0,,0,4474.0,obs,894,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.59,S3,13.848,0,S3,site_s3,S3,S3,S3,223.5,0.0,0.0,264.6,1,1,1,,
1786353069.799,c1,recommend,,0.0,26.76,14.03,2.4,S3,0,,0,200.0,obs,1196,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.4,S3,13.848,0,S3,site_s3,S3,S3,S3,299.0,0.0,0.0,317.9,1,1,1,,
1786353069.799,c2,reserve,,0.0,26.34,13.67,1.63,S3,0,,0,36.0,obs,592,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.63,S3,13.848,0,S3,site_s3,S3,S3,S3,148.0,0.0,0.0,359.0,1,1,1,,
1786353069.799,c2,search,,0.0,31.1,20.71,6.59,S3,0,,0,4474.0,obs,894,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.59,S3,13.848,0,S3,site_s3,S3,S3,S3,223.5,0.0,0.0,582.5,1,1,1,,
1786353069.799,c2,recommend,,0.0,26.76,14.03,2.4,S3,0,,0,200.0,obs,1196,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.4,S3,13.848,0,S3,site_s3,S3,S3,S3,299.0,0.0,0.0,635.7,1,1,1,,
1786353070.799,c1,reserve,,0.0,26.34,13.67,1.6,S3,0,,0,36.0,obs,599,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.6,S3,13.956,0,S3,site_s3,S3,S3,S3,149.5,0.0,0.0,41.6,1,1,1,,
1786353070.799,c1,search,,0.0,31.1,20.71,6.93,S3,0,,0,4474.0,obs,894,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.93,S3,13.956,0,S3,site_s3,S3,S3,S3,223.5,0.0,0.0,265.1,1,1,1,,
1786353070.799,c1,recommend,,0.0,26.76,14.03,2.4,S3,0,,0,200.0,obs,1191,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.4,S3,13.956,0,S3,site_s3,S3,S3,S3,298.0,0.0,0.0,318.1,1,1,1,,
1786353070.799,c2,reserve,,0.0,26.34,13.67,1.6,S3,0,,0,36.0,obs,599,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.6,S3,13.956,0,S3,site_s3,S3,S3,S3,150.0,0.0,0.0,359.8,1,1,1,,
