ts,cohort,class,observed_rate_kbit,d_acc_ms,slack_s1,slack_s2,slack_s3,chosen_site,changed,apply_latency_ms,expectant
1785862818.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862818.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862818.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862818.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862819.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862819.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862819.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862819.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862819.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862819.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862820.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862820.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862820.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862820.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862820.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862820.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862821.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862821.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862821.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862821.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862821.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862821.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862822.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862822.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862822.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862822.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862822.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862822.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862823.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862823.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862823.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862823.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862823.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862823.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862824.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862824.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862824.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862824.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862824.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862824.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862825.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862825.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862825.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862825.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862825.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862825.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862826.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862826.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862826.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862826.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862826.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862826.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862827.618,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862827.618,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862827.618,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862827.618,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862827.618,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862827.618,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862828.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862828.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862828.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862828.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862828.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862828.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862829.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862829.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862829.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862829.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862829.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862829.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862830.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862830.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862830.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862830.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862830.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862830.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862831.618,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862831.618,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862831.618,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862831.618,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862831.618,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862831.618,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862832.618,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862832.618,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862832.618,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862832.618,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862832.618,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862832.618,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862833.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862833.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862833.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862833.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862833.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862833.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862834.618,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862834.618,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862834.618,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862834.618,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862834.618,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862834.618,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862835.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862835.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862835.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862835.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862835.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862835.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862836.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862836.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862836.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862836.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862836.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862836.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862837.618,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862837.618,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862837.618,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862837.618,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862837.618,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862837.618,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862838.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862838.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862838.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862838.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862838.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862838.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862839.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862839.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862839.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862839.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862839.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862839.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862840.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862840.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862840.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862840.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862840.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862840.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862841.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862841.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862841.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862841.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862841.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862841.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862842.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862842.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862842.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862842.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862842.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862842.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862843.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862843.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862843.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862843.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862843.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862843.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862844.618,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862844.618,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862844.618,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862844.618,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862844.618,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862844.618,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862845.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862845.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862845.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862845.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862845.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862845.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862846.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862846.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862846.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862846.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862846.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862846.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862847.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862847.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862847.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862847.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862847.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862847.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862848.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862848.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862848.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862848.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862848.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862848.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862849.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862849.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862849.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862849.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862849.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862849.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862850.618,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862850.618,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862850.618,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862850.618,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862850.618,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862850.618,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862851.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862851.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862851.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862851.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862851.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862851.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862852.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862852.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862852.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862852.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862852.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862852.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862853.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862853.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862853.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862853.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862853.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862853.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862854.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862854.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862854.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862854.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862854.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862854.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862855.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862855.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862855.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862855.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862855.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862855.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862856.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862856.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862856.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862856.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862856.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862856.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862857.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862857.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862857.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862857.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862857.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862857.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862858.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862858.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862858.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862858.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862858.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862858.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862859.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862859.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862859.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862859.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862859.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862859.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862860.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862860.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862860.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862860.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862860.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862860.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862861.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862861.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862861.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862861.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862861.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862861.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862862.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862862.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862862.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862862.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862862.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862862.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862863.618,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862863.618,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862863.618,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862863.618,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862863.618,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862863.618,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862864.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862864.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862864.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862864.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862864.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862864.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862865.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862865.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862865.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862865.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862865.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862865.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862866.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862866.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862866.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862866.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862866.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862866.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862867.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862867.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862867.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862867.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862867.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862867.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862868.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862868.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862868.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862868.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862868.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862868.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862869.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862869.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862869.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862869.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862869.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862869.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862870.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862870.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862870.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862870.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862870.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862870.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862871.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862871.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862871.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862871.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862871.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862871.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862872.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862872.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862872.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862872.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862872.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862872.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862873.619,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862873.619,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862873.619,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785862873.619,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785862873.619,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785862873.619,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
