ts,cohort,class,observed_rate_kbit,d_acc_ms,slack_s1,slack_s2,slack_s3,chosen_site,changed,apply_latency_ms,expectant,resp_bytes_est,resp_bytes_src,resp_bytes_n,slack_const_s1,slack_const_s2,slack_const_s3,chosen_site_const,slack_bytesonly_s1,slack_bytesonly_s2,slack_bytesonly_s3,chosen_site_bytesonly,slack_fconly_s1,slack_fconly_s2,slack_fconly_s3,chosen_site_fconly,obs_update_ms,backlog_bytes
1786119052.012,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior,0,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,0.097,0
1786119053.014,c1,reserve,6000,0.053,26.29,13.62,3.6,S3,0,,0,36.0,prior_fill,65,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,2.159,0
1786119053.014,c1,search,6000,6.562,24.54,14.15,4.42,S3,0,,0,4474.0,prior_fill,104,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,2.159,0
1786119053.014,c1,recommend,6000,0.293,26.47,13.73,3.71,S3,0,,0,200.0,prior_fill,130,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,2.159,0
1786119053.014,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior_fill,65,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,2.159,0
1786119053.014,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior_fill,104,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,2.159,0
1786119053.014,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior_fill,130,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,2.159,0
1786119054.017,c1,reserve,6000,0.053,26.29,13.62,3.6,S3,0,,0,36.0,prior_fill,250,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,5.574,0
1786119054.017,c1,search,6000,6.562,24.54,14.15,4.42,S3,0,,0,4474.0,prior_fill,374,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,5.574,0
1786119054.017,c1,recommend,6000,0.293,26.47,13.73,3.71,S3,0,,0,200.0,prior_fill,500,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,5.574,0
1786119054.017,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior_fill,250,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,5.574,0
1786119054.017,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior_fill,374,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,5.574,0
1786119054.017,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior_fill,500,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,5.574,0
1786119055.017,c1,reserve,6000,0.053,26.29,13.62,3.6,S3,0,,0,36.0,obs,337,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.78,S3,4.79,0
1786119055.017,c1,search,6000,6.562,24.54,14.15,4.42,S3,0,,0,4474.0,obs,508,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,3.81,S3,4.79,0
1786119055.017,c1,recommend,6000,0.293,26.47,13.73,3.71,S3,0,,0,200.0,obs,680,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.23,S3,4.79,0
1786119055.017,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,337,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.84,S3,4.79,0
1786119055.017,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,508,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.37,S3,4.79,0
1786119055.017,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,680,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.52,S3,4.79,0
1786119056.020,c1,reserve,6000,0.053,26.29,13.62,3.6,S3,0,,0,36.0,obs,334,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.8,S3,8.61,0
1786119056.020,c1,search,6000,6.562,24.54,14.15,4.42,S3,0,,0,4474.0,obs,504,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,3.93,S3,8.61,0
1786119056.020,c1,recommend,6000,0.293,26.47,13.73,3.71,S3,0,,0,200.0,obs,674,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.3,S3,8.61,0
1786119056.020,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,334,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.86,S3,8.61,0
1786119056.020,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,504,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.49,S3,8.61,0
1786119056.020,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,674,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.59,S3,8.61,0
1786119057.016,c1,reserve,6000,0.053,26.29,13.62,3.6,S3,0,,0,36.0,obs,336,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.74,S3,4.625,0
1786119057.016,c1,search,6000,6.562,24.54,14.15,4.42,S3,0,,0,4474.0,obs,506,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,4.0,S3,4.625,0
1786119057.016,c1,recommend,6000,0.293,26.47,13.73,3.71,S3,0,,0,200.0,obs,670,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.36,S3,4.625,0
1786119057.016,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,336,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.79,S3,4.625,0
1786119057.016,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,506,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.57,S3,4.625,0
1786119057.016,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,670,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.66,S3,4.625,0
1786119058.016,c1,reserve,6000,0.053,26.29,13.62,3.6,S3,0,,0,36.0,obs,340,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.79,S3,4.736,0
1786119058.016,c1,search,6000,6.562,24.54,14.15,4.42,S3,0,,0,4474.0,obs,502,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,3.86,S3,4.736,0
1786119058.016,c1,recommend,6000,0.293,26.47,13.73,3.71,S3,0,,0,200.0,obs,672,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.34,S3,4.736,0
1786119058.016,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,340,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.84,S3,4.736,0
1786119058.016,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,502,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.42,S3,4.736,0
1786119058.016,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,672,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.63,S3,4.736,0
1786119059.016,c1,reserve,6000,0.053,26.29,13.62,3.6,S3,0,,0,36.0,obs,338,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.9,S3,4.708,0
1786119059.016,c1,search,6000,6.562,24.54,14.15,4.42,S3,0,,0,4474.0,obs,502,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,4.01,S3,4.708,0
1786119059.016,c1,recommend,6000,0.293,26.47,13.73,3.71,S3,0,,0,200.0,obs,674,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.35,S3,4.708,0
1786119059.016,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,338,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.95,S3,4.708,0
1786119059.016,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,502,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.57,S3,4.708,0
1786119059.016,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,674,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.64,S3,4.708,0
1786119060.017,c1,reserve,6000,0.053,26.29,13.62,3.6,S3,0,,0,36.0,obs,336,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.82,S3,5.081,0
1786119060.017,c1,search,6000,6.562,24.54,14.15,4.42,S3,0,,0,4474.0,obs,504,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,3.9,S3,5.081,0
1786119060.017,c1,recommend,6000,0.293,26.47,13.73,3.71,S3,0,,0,200.0,obs,678,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.39,S3,5.081,0
1786119060.017,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,336,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.88,S3,5.081,0
1786119060.017,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,504,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.46,S3,5.081,0
1786119060.017,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,678,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.68,S3,5.081,0
1786119061.016,c1,reserve,6000,0.053,26.29,13.62,3.6,S3,0,,0,36.0,obs,334,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.78,S3,4.83,0
1786119061.016,c1,search,6000,6.562,24.54,14.15,4.42,S3,0,,0,4474.0,obs,508,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,3.9,S3,4.83,0
1786119061.016,c1,recommend,6000,0.293,26.47,13.73,3.71,S3,0,,0,200.0,obs,676,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.32,S3,4.83,0
1786119061.016,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,334,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.83,S3,4.83,0
1786119061.016,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,508,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.46,S3,4.83,0
1786119061.016,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,676,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.62,S3,4.83,0
1786119062.016,c1,reserve,6000,0.053,26.29,13.62,3.6,S3,0,,0,36.0,obs,340,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.75,S3,4.826,0
1786119062.016,c1,search,6000,6.562,24.54,14.15,4.42,S3,0,,0,4474.0,obs,508,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,3.93,S3,4.826,0
1786119062.016,c1,recommend,6000,0.293,26.47,13.73,3.71,S3,0,,0,200.0,obs,670,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.3,S3,4.826,0
1786119062.016,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,340,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.8,S3,4.826,0
1786119062.016,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,508,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.49,S3,4.826,0
1786119062.016,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,670,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.6,S3,4.826,0
1786119063.016,c1,reserve,6000,0.053,26.29,13.62,3.6,S3,0,,0,36.0,obs,340,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.86,S3,4.816,0
1786119063.016,c1,search,6000,6.562,24.54,14.15,4.42,S3,0,,0,4474.0,obs,504,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,3.96,S3,4.816,0
1786119063.016,c1,recommend,6000,0.293,26.47,13.73,3.71,S3,0,,0,200.0,obs,674,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.4,S3,4.816,0
1786119063.016,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,340,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.92,S3,4.816,0
1786119063.016,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,504,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.52,S3,4.816,0
1786119063.016,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,674,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.69,S3,4.816,0
1786119064.017,c1,reserve,6000,0.053,26.29,13.62,3.6,S3,0,,0,36.0,obs,338,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.86,S3,4.802,0
1786119064.017,c1,search,6000,6.562,24.54,14.15,4.42,S3,0,,0,4474.0,obs,506,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,3.96,S3,4.802,0
1786119064.017,c1,recommend,6000,0.293,26.47,13.73,3.71,S3,0,,0,200.0,obs,678,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.4,S3,4.802,0
1786119064.017,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,338,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.92,S3,4.802,0
1786119064.017,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,506,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.52,S3,4.802,0
1786119064.017,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,678,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.69,S3,4.802,0
1786119065.016,c1,reserve,6000,0.053,26.29,13.62,3.6,S3,0,,0,36.0,obs,336,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.86,S3,4.729,0
1786119065.016,c1,search,6000,6.562,24.54,14.15,4.42,S3,0,,0,4474.0,obs,506,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,3.94,S3,4.729,0
1786119065.016,c1,recommend,6000,0.293,26.47,13.73,3.71,S3,0,,0,200.0,obs,678,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.42,S3,4.729,0
1786119065.016,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,336,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.92,S3,4.729,0
1786119065.016,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,506,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.5,S3,4.729,0
1786119065.016,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,678,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.71,S3,4.729,0
1786119066.016,c1,reserve,6000,0.053,26.29,13.62,3.6,S3,0,,0,36.0,obs,338,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.75,S3,4.844,0
1786119066.016,c1,search,6000,6.562,24.54,14.15,4.42,S3,0,,0,4474.0,obs,510,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,4.01,S3,4.844,0
1786119066.016,c1,recommend,6000,0.293,26.47,13.73,3.71,S3,0,,0,200.0,obs,676,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.34,S3,4.844,0
1786119066.016,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,338,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.8,S3,4.844,0
1786119066.016,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,510,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.57,S3,4.844,0
1786119066.016,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,676,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.63,S3,4.844,0
1786119067.016,c1,reserve,6000,0.053,26.29,13.62,3.6,S3,0,,0,36.0,obs,342,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.75,S3,4.658,0
1786119067.016,c1,search,6000,6.562,24.54,14.15,4.42,S3,0,,0,4474.0,obs,506,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,4.02,S3,4.658,0
1786119067.016,c1,recommend,6000,0.293,26.47,13.73,3.71,S3,0,,0,200.0,obs,676,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.27,S3,4.658,0
1786119067.016,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,342,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.8,S3,4.658,0
1786119067.016,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,506,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.58,S3,4.658,0
1786119067.016,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,676,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.57,S3,4.658,0
1786119068.016,c1,reserve,6000,0.053,26.29,13.62,3.6,S3,0,,0,36.0,obs,340,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.85,S3,4.741,0
1786119068.016,c1,search,6000,6.562,24.54,14.15,4.42,S3,0,,0,4474.0,obs,506,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,3.98,S3,4.741,0
1786119068.016,c1,recommend,6000,0.293,26.47,13.73,3.71,S3,0,,0,200.0,obs,678,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.31,S3,4.741,0
1786119068.016,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,340,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.9,S3,4.741,0
1786119068.016,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,506,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.55,S3,4.741,0
1786119068.016,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,678,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.6,S3,4.741,0
1786119069.016,c1,reserve,6000,0.053,26.29,13.62,3.6,S3,0,,0,36.0,obs,338,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.89,S3,4.766,0
1786119069.016,c1,search,6000,6.562,24.54,14.15,4.42,S3,0,,0,4474.0,obs,506,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,3.9,S3,4.766,0
1786119069.016,c1,recommend,6000,0.293,26.47,13.73,3.71,S3,0,,0,200.0,obs,680,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.27,S3,4.766,0
1786119069.016,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,338,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.94,S3,4.766,0
1786119069.016,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,506,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.46,S3,4.766,0
1786119069.016,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,680,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.56,S3,4.766,0
1786119070.017,c1,reserve,6000,0.053,26.29,13.62,3.6,S3,0,,0,36.0,obs,336,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.9,S3,4.824,0
1786119070.017,c1,search,6000,6.562,24.54,14.15,4.42,S3,0,,0,4474.0,obs,510,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,3.9,S3,4.824,0
1786119070.017,c1,recommend,6000,0.293,26.47,13.73,3.71,S3,0,,0,200.0,obs,680,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.29,S3,4.824,0
