ts,cohort,class,observed_rate_kbit,d_acc_ms,slack_s1,slack_s2,slack_s3,chosen_site,changed,apply_latency_ms,expectant,resp_bytes_est,resp_bytes_src,resp_bytes_n,slack_const_s1,slack_const_s2,slack_const_s3,chosen_site_const,slack_bytesonly_s1,slack_bytesonly_s2,slack_bytesonly_s3,chosen_site_bytesonly,slack_fconly_s1,slack_fconly_s2,slack_fconly_s3,chosen_site_fconly,obs_update_ms,backlog_bytes,feasible_set,subset_cluster,feasible_set_const,feasible_set_bytesonly,feasible_set_fconly
1786259044.543,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior_fill,92,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,1.573,0,S3,site_s3,S3,S3,S3
1786259044.543,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior_fill,46,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,1.573,0,S3,site_s3,S3,S3,S3
1786259044.543,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior_fill,72,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,1.573,0,S3,site_s3,S3,S3,S3
1786259044.543,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior_fill,92,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,1.573,0,S3,site_s3,S3,S3,S3
1786259045.547,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior_fill,229,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,5.687,0,S3,site_s3,S3,S3,S3
1786259045.547,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior_fill,348,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,5.687,0,S3,site_s3,S3,S3,S3
1786259045.547,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior_fill,462,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,5.687,0,S3,site_s3,S3,S3,S3
1786259045.547,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior_fill,229,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,5.687,0,S3,site_s3,S3,S3,S3
1786259045.547,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior_fill,348,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,5.687,0,S3,site_s3,S3,S3,S3
1786259045.547,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior_fill,462,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,5.687,0,S3,site_s3,S3,S3,S3
1786259046.547,c1,reserve,,0.0,26.34,13.67,3.53,S3,0,,0,36.0,obs,351,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.53,S3,5.405,0,S3,site_s3,S3,S3,S3
1786259046.547,c1,search,,0.0,31.1,20.71,10.29,S3,0,,0,4474.0,obs,530,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.29,S3,5.405,0,S3,site_s3,S3,S3,S3
1786259046.547,c1,recommend,,0.0,26.76,14.03,3.77,S3,0,,0,200.0,obs,701,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.77,S3,5.405,0,S3,site_s3,S3,S3,S3
1786259046.547,c2,reserve,,0.0,26.34,13.67,3.53,S3,0,,0,36.0,obs,351,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.53,S3,5.405,0,S3,site_s3,S3,S3,S3
1786259046.547,c2,search,,0.0,31.1,20.71,10.29,S3,0,,0,4474.0,obs,530,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.29,S3,5.405,0,S3,site_s3,S3,S3,S3
1786259046.547,c2,recommend,,0.0,26.76,14.03,3.77,S3,0,,0,200.0,obs,701,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.77,S3,5.405,0,S3,site_s3,S3,S3,S3
1786259047.547,c1,reserve,,0.0,26.34,13.67,3.57,S3,0,,0,36.0,obs,350,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.57,S3,5.489,0,S3,site_s3,S3,S3,S3
1786259047.547,c1,search,,0.0,31.1,20.71,10.77,S3,0,,0,4474.0,obs,520,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.77,S3,5.489,0,S3,site_s3,S3,S3,S3
1786259047.547,c1,recommend,,0.0,26.76,14.03,3.84,S3,0,,0,200.0,obs,691,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.84,S3,5.489,0,S3,site_s3,S3,S3,S3
1786259047.547,c2,reserve,,0.0,26.34,13.67,3.57,S3,0,,0,36.0,obs,350,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.57,S3,5.489,0,S3,site_s3,S3,S3,S3
1786259047.547,c2,search,,0.0,31.1,20.71,10.77,S3,0,,0,4474.0,obs,520,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.77,S3,5.489,0,S3,site_s3,S3,S3,S3
1786259047.547,c2,recommend,,0.0,26.76,14.03,3.84,S3,0,,0,200.0,obs,691,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.84,S3,5.489,0,S3,site_s3,S3,S3,S3
1786259048.547,c1,reserve,,0.0,26.34,13.67,3.2,S3,0,,0,36.0,obs,348,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.2,S3,5.358,0,S3,site_s3,S3,S3,S3
1786259048.547,c1,search,,0.0,31.1,20.71,10.3,S3,0,,0,4474.0,obs,518,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.3,S3,5.358,0,S3,site_s3,S3,S3,S3
1786259048.547,c1,recommend,,0.0,26.76,14.03,3.69,S3,0,,0,200.0,obs,695,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.69,S3,5.358,0,S3,site_s3,S3,S3,S3
1786259048.547,c2,reserve,,0.0,26.34,13.67,3.2,S3,0,,0,36.0,obs,348,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.2,S3,5.358,0,S3,site_s3,S3,S3,S3
1786259048.547,c2,search,,0.0,31.1,20.71,10.3,S3,0,,0,4474.0,obs,518,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.3,S3,5.358,0,S3,site_s3,S3,S3,S3
1786259048.547,c2,recommend,,0.0,26.76,14.03,3.69,S3,0,,0,200.0,obs,695,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.69,S3,5.358,0,S3,site_s3,S3,S3,S3
1786259049.547,c1,reserve,,0.0,26.34,13.67,3.2,S3,0,,0,36.0,obs,344,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.2,S3,5.361,0,S3,site_s3,S3,S3,S3
1786259049.547,c1,search,,0.0,31.1,20.71,10.33,S3,0,,0,4474.0,obs,521,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.33,S3,5.361,0,S3,site_s3,S3,S3,S3
1786259049.547,c1,recommend,,0.0,26.76,14.03,3.79,S3,0,,0,200.0,obs,697,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.79,S3,5.361,0,S3,site_s3,S3,S3,S3
1786259049.547,c2,reserve,,0.0,26.34,13.67,3.2,S3,0,,0,36.0,obs,344,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.2,S3,5.361,0,S3,site_s3,S3,S3,S3
1786259049.547,c2,search,,0.0,31.1,20.71,10.33,S3,0,,0,4474.0,obs,521,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.33,S3,5.361,0,S3,site_s3,S3,S3,S3
1786259049.547,c2,recommend,,0.0,26.76,14.03,3.79,S3,0,,0,200.0,obs,697,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.79,S3,5.361,0,S3,site_s3,S3,S3,S3
1786259050.547,c1,reserve,,0.0,26.34,13.67,3.39,S3,0,,0,36.0,obs,345,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.39,S3,5.432,0,S3,site_s3,S3,S3,S3
1786259050.547,c1,search,,0.0,31.1,20.71,10.64,S3,0,,0,4474.0,obs,523,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.64,S3,5.432,0,S3,site_s3,S3,S3,S3
1786259050.547,c1,recommend,,0.0,26.76,14.03,3.82,S3,0,,0,200.0,obs,696,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.82,S3,5.432,0,S3,site_s3,S3,S3,S3
1786259050.547,c2,reserve,,0.0,26.34,13.67,3.39,S3,0,,0,36.0,obs,345,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.39,S3,5.432,0,S3,site_s3,S3,S3,S3
1786259050.547,c2,search,,0.0,31.1,20.71,10.64,S3,0,,0,4474.0,obs,523,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.64,S3,5.432,0,S3,site_s3,S3,S3,S3
1786259050.547,c2,recommend,,0.0,26.76,14.03,3.82,S3,0,,0,200.0,obs,696,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.82,S3,5.432,0,S3,site_s3,S3,S3,S3
1786259051.547,c1,reserve,,0.0,26.34,13.67,3.58,S3,0,,0,36.0,obs,350,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.58,S3,5.395,0,S3,site_s3,S3,S3,S3
1786259051.547,c1,search,,0.0,31.1,20.71,10.9,S3,0,,0,4474.0,obs,523,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.9,S3,5.395,0,S3,site_s3,S3,S3,S3
1786259051.547,c1,recommend,,0.0,26.76,14.03,3.85,S3,0,,0,200.0,obs,692,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.85,S3,5.395,0,S3,site_s3,S3,S3,S3
1786259051.547,c2,reserve,,0.0,26.34,13.67,3.58,S3,0,,0,36.0,obs,350,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.58,S3,5.395,0,S3,site_s3,S3,S3,S3
1786259051.547,c2,search,,0.0,31.1,20.71,10.9,S3,0,,0,4474.0,obs,523,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.9,S3,5.395,0,S3,site_s3,S3,S3,S3
1786259051.547,c2,recommend,,0.0,26.76,14.03,3.85,S3,0,,0,200.0,obs,692,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.85,S3,5.395,0,S3,site_s3,S3,S3,S3
1786259052.547,c1,reserve,,0.0,26.34,13.67,3.69,S3,0,,0,36.0,obs,352,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.69,S3,5.454,0,S3,site_s3,S3,S3,S3
1786259052.547,c1,search,,0.0,31.1,20.71,11.02,S3,0,,0,4474.0,obs,518,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,11.02,S3,5.454,0,S3,site_s3,S3,S3,S3
1786259052.547,c1,recommend,,0.0,26.76,14.03,3.96,S3,0,,0,200.0,obs,695,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.96,S3,5.454,0,S3,site_s3,S3,S3,S3
1786259052.547,c2,reserve,,0.0,26.34,13.67,3.69,S3,0,,0,36.0,obs,352,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.69,S3,5.454,0,S3,site_s3,S3,S3,S3
1786259052.547,c2,search,,0.0,31.1,20.71,11.02,S3,0,,0,4474.0,obs,518,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,11.02,S3,5.454,0,S3,site_s3,S3,S3,S3
1786259052.547,c2,recommend,,0.0,26.76,14.03,3.96,S3,0,,0,200.0,obs,695,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.96,S3,5.454,0,S3,site_s3,S3,S3,S3
1786259053.547,c1,reserve,,0.0,26.34,13.67,3.67,S3,0,,0,36.0,obs,346,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.67,S3,5.404,0,S3,site_s3,S3,S3,S3
1786259053.547,c1,search,,0.0,31.1,20.71,10.92,S3,0,,0,4474.0,obs,519,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.92,S3,5.404,0,S3,site_s3,S3,S3,S3
1786259053.547,c1,recommend,,0.0,26.76,14.03,3.97,S3,0,,0,200.0,obs,700,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.97,S3,5.404,0,S3,site_s3,S3,S3,S3
1786259053.547,c2,reserve,,0.0,26.34,13.67,3.67,S3,0,,0,36.0,obs,346,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.67,S3,5.404,0,S3,site_s3,S3,S3,S3
1786259053.547,c2,search,,0.0,31.1,20.71,10.92,S3,0,,0,4474.0,obs,519,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.92,S3,5.404,0,S3,site_s3,S3,S3,S3
1786259053.547,c2,recommend,,0.0,26.76,14.03,3.97,S3,0,,0,200.0,obs,700,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.97,S3,5.404,0,S3,site_s3,S3,S3,S3
1786259054.547,c1,reserve,,0.0,26.34,13.67,3.6,S3,0,,0,36.0,obs,345,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.6,S3,5.614,0,S3,site_s3,S3,S3,S3
1786259054.547,c1,search,,0.0,31.1,20.71,10.87,S3,0,,0,4474.0,obs,522,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.87,S3,5.614,0,S3,site_s3,S3,S3,S3
1786259054.547,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,699,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,5.614,0,S3,site_s3,S3,S3,S3
1786259054.547,c2,reserve,,0.0,26.34,13.67,3.6,S3,0,,0,36.0,obs,345,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.6,S3,5.614,0,S3,site_s3,S3,S3,S3
1786259054.547,c2,search,,0.0,31.1,20.71,10.87,S3,0,,0,4474.0,obs,522,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.87,S3,5.614,0,S3,site_s3,S3,S3,S3
1786259054.547,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,699,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,5.614,0,S3,site_s3,S3,S3,S3
1786259055.547,c1,reserve,,0.0,26.34,13.67,3.57,S3,0,,0,36.0,obs,348,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.57,S3,5.552,0,S3,site_s3,S3,S3,S3
1786259055.547,c1,search,,0.0,31.1,20.71,10.87,S3,0,,0,4474.0,obs,524,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.87,S3,5.552,0,S3,site_s3,S3,S3,S3
1786259055.547,c1,recommend,,0.0,26.76,14.03,4.01,S3,0,,0,200.0,obs,694,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.01,S3,5.552,0,S3,site_s3,S3,S3,S3
1786259055.547,c2,reserve,,0.0,26.34,13.67,3.57,S3,0,,0,36.0,obs,348,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.57,S3,5.552,0,S3,site_s3,S3,S3,S3
1786259055.547,c2,search,,0.0,31.1,20.71,10.87,S3,0,,0,4474.0,obs,524,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.87,S3,5.552,0,S3,site_s3,S3,S3,S3
1786259055.547,c2,recommend,,0.0,26.76,14.03,4.01,S3,0,,0,200.0,obs,694,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.01,S3,5.552,0,S3,site_s3,S3,S3,S3
1786259056.547,c1,reserve,,0.0,26.34,13.67,3.66,S3,0,,0,36.0,obs,352,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.66,S3,5.47,0,S3,site_s3,S3,S3,S3
1786259056.547,c1,search,,0.0,31.1,20.71,11.02,S3,0,,0,4474.0,obs,522,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,11.02,S3,5.47,0,S3,site_s3,S3,S3,S3
1786259056.547,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,693,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,5.47,0,S3,site_s3,S3,S3,S3
1786259056.547,c2,reserve,,0.0,26.34,13.67,3.66,S3,0,,0,36.0,obs,352,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.66,S3,5.47,0,S3,site_s3,S3,S3,S3
1786259056.547,c2,search,,0.0,31.1,20.71,11.02,S3,0,,0,4474.0,obs,522,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,11.02,S3,5.47,0,S3,site_s3,S3,S3,S3
1786259056.547,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,693,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,5.47,0,S3,site_s3,S3,S3,S3
1786259057.547,c1,reserve,,0.0,26.34,13.67,3.69,S3,0,,0,36.0,obs,350,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.69,S3,5.519,0,S3,site_s3,S3,S3,S3
1786259057.547,c1,search,,0.0,31.1,20.71,10.93,S3,0,,0,4474.0,obs,520,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.93,S3,5.519,0,S3,site_s3,S3,S3,S3
1786259057.547,c1,recommend,,0.0,26.76,14.03,3.93,S3,0,,0,200.0,obs,698,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.93,S3,5.519,0,S3,site_s3,S3,S3,S3
1786259057.547,c2,reserve,,0.0,26.34,13.67,3.69,S3,0,,0,36.0,obs,350,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.69,S3,5.519,0,S3,site_s3,S3,S3,S3
1786259057.547,c2,search,,0.0,31.1,20.71,10.93,S3,0,,0,4474.0,obs,520,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.93,S3,5.519,0,S3,site_s3,S3,S3,S3
1786259057.547,c2,recommend,,0.0,26.76,14.03,3.93,S3,0,,0,200.0,obs,698,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.93,S3,5.519,0,S3,site_s3,S3,S3,S3
1786259058.547,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,345,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,5.512,0,S3,site_s3,S3,S3,S3
1786259058.547,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,523,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,5.512,0,S3,site_s3,S3,S3,S3
1786259058.547,c1,recommend,,0.0,26.76,14.03,3.94,S3,0,,0,200.0,obs,701,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.94,S3,5.512,0,S3,site_s3,S3,S3,S3
1786259058.547,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,345,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,5.512,0,S3,site_s3,S3,S3,S3
1786259058.547,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,523,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,5.512,0,S3,site_s3,S3,S3,S3
1786259058.547,c2,recommend,,0.0,26.76,14.03,3.94,S3,0,,0,200.0,obs,701,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.94,S3,5.512,0,S3,site_s3,S3,S3,S3
1786259059.547,c1,reserve,,0.0,26.34,13.67,3.57,S3,0,,0,36.0,obs,345,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.57,S3,5.473,0,S3,site_s3,S3,S3,S3
